TemplateID	LmQuery	Query
538634	07 08 115 2001 доход закон и легализация отмывание получать преступный противодействие путь терроризм федеральный фз финансирование	федеральный закон от 07.08.2001 № 115-фз о противодействии легализации (отмыванию) доходов, полученных преступным путем, и финансированию терроризма
538810	арбитражный документ истребование процесс	истребование документов в арбитражном процессе
538810	апк документ истребование	истребование документов АПК
538810	документ истребование суд	истребование судом документов
538820	аутстаффинг ли работник согласие	нужно ли согласие работника на аутстаффинг
538820	другой направление оформлять работник работодатель согласие	необходимо ли оформить согласие работника при направлении к другому работодателю
538427	его заявление знак описание подача регистрация товарный	описание товарного знака при подаче заявления на его регистрацию
538427	знак описывать товарный	как описать товарный знак
538066	каско	каско
538066	вернуть каско	каско вернуть
538066	автокаско	автокаско
538291	арбитражный взыскание заявление исковой неустойка отзыв суд	Отзыв в арбитражный суд на исковое заявление о взыскании неустойки
538291	арбитражный иск отзыв суд	отзыв на иск в арбитражный суд
538418	заявка знак изменять после принятие регистрация товарный	можно ли изменить товарный знак после принятия заявки на регистрацию
538418	знак изменение существенный товарный	существенное изменение товарного знака
539463	44 документ приемка товар фз	документы о приемке товара 44-фз
539470	44 акт оказание услуга фз	акт об оказании услуг 44-фз
539470	44 акт контракт оказывать услуга фз	Акт об оказанных услугах по контракту по 44-ФЗ
539608	гарантия донорство какой работник	какие гарантии у работников при донорстве
539608	донорство организация право работник	права работников при донорстве в организации
539608	донорство право работник	права работников при донорстве
539257	документ организация противопожарный работа	документы по организации противопожарной работы
539257	безопасность быть документ должный какой организация пожарный	какие документы по пожарной безопасности должны быть в организации
539406	заседание онлайн составлять участие ходатайство	Как составить ходатайство об участии онлайн заседании
539406	заседание онлайн составлять	Онлайн-заседание как составить
539407	допсоглашение контракт	допсоглашение к контракту
539407	дополнительный задание изменение контракт соглашение технический	Дополнительное соглашение к контракту об изменении технического задания
539408	заседание онлайн подавать участие ходатайство	Как подать ходатайство об участии в онлайн-заседании
539408	апк заседание онлайн подавать участие ходатайство	Как подать ходатайство об участии в онлайн-заседании АПК
539408	арбитражный заседание онлайн подавать суд участие ходатайство	Как подать в арбитражный суд ходатайство об участии в онлайн-заседании
539574	отсутствие работа работник суд участие	отсутствие работника на работе из-за участия в суде
539574	обязанность работник работодадтеляотпустиьть суд	обязанность работодадтеляотпустиьть работника в суд
539574	отсутствие оформлять с сотрудник суд участие	как оформить отсутствие сотрудника с участием в суде
539000	выплата золотой парашют	выплата золотого парашюта
539000	золотой парашют	золотой парашют
549311	гражданско договор правовой программист с	гражданско правовой договор с программистом
549311	договор подряд программист с	Договор подряда с программистом
539269	весь ли мочь организация работать с самозанять	все ли организации могут работать с самозанятыми
539269	лицо работать с самозанимать юр	Могут ли самозанятые работать с юр лицами
539275	весь ли мочь организация работать с самозанять	Все ли организации могут работать с самозанятыми
539275	лицо работать с самозанимать юр	Могут ли самозанятые работать с юр лицами
540336	44 единственный контракт поставщик почта россия с составлять фз	Как составить контракт с единственным поставщиком - почтой России по 44-ФЗ
540336	44 контракт монополист почта россия с составлять фз	Как составить контракт с монополистом - почтой России по 44-ФЗ
538797	банкротство бюллетень окончание прием работник собрание срок	срок окончания приема бюллетеней собрание работников в банкротстве
538797	банкротство бюллетень окончание прием работник собрание	окончания приема бюллетеней собрание работников в банкротстве
539002	возврат госпошлина мировой соглашение соя утверждение	Возврат госпошлины при утверждении мирового соглашения в СОЮ
539002	госпошлина заключение мировой общий соглашение суд юрисдикция	госпошлина при заключении мирового соглашения в суде общей юрисдикции
538945	единственный ликвидация общество ооо решение участник	Решение единственного участника ООО о ликвидации общества
538945	ликвидация общество решение	Решение о ликвидации общества
538945	единственный образец ооо решение участник	образец решения единственного участника ооо
538949	44 внесение график закон закупка изменение план приказ фз	Приказ на внесение изменений в план-график закупок по Закону № 44-ФЗ
538949	44 график закон закупка изменение план приказ фз	Приказ на изменение план-графика закупок по Закону № 44-ФЗ
538950	44 доверенность заключение контракт фз	доверенность на заключение контрактов по 44-фз
538950	44 госконтракт доверенность подписание фз	доверенность на подписание госконтрактов по 44-фз
538953	44 приказ фз	приказы по 44-фз
538953	44 быть должный заказчик какой приказ фз	какие должны быть приказы по 44-фз у заказчика
538954	запрет иностранный невозможность обоснование приобретение соблюдение	Обоснование невозможности соблюдения запрета на приобретение иностранного ПО
538954	44 закупка иностранный обоснование происхождение товар фз	обоснование закупки товара иностранного происхождения по 44-фз
538955	23 единственный закупка контракт обоснование поставщик пункт цена	Обоснование цены контракта при закупке у единственного поставщика по пункту 23
538955	4 44 93 закупка обоснование п ст фз	обоснование закупки п. 4 ст 93 44 -фз
538958	44 включать график план фз	план график 44-фз что включать
539045	возражение приказ пропуск соя срок судебный	Возражения в СОЮ на судебный приказ при пропуске срока
539045	восстановление обжалование общий приказ срок суд судебный юрисдикция	восстановление сроков на обжалование судебного приказа в судах общей юрисдикции
539046	44 извещение фз	извещение по 44-фз
539046	44 закон закупка извещение фз	извещение о закупке по Закону № 44-ФЗ
539048	44 аукцион отмена протокол согласно фз	протокол об отмене аукциона согласно 44-фз
539048	извещение исполнитель определение отмена подрядчик поставщик	Извещение об отмене определения поставщика (подрядчика, исполнителя)
539051	ас заявление оспаривание постановление пристав	Заявление в АС об оспаривании постановления пристава
539051	действие запрет наложение обжалование постановление пристав регистрационный судебный	обжалование постановления судебного пристава о наложении запрета на регистрационные действия
539051	пристав с спор судебный	споры с судебным приставом
539313	дело истец кас образец общий отсутствие рассмотрение суд ходатайство юрисдикция	образец ходатайства о рассмотрении дела в отсутствии истца кас в суде общей юрисдикции
539313	административный без дело истец рассмотрение соя ходатайство	ходатайство в СОЮ о рассмотрении дела без административного истца
539313	кас общий суд ходатайство юрисдикция	ходатайство в суд общей юрисдикции по кас
539474	44 заказчик закупка отчет смп составлять фз	Как заказчику составить отчет по закупкам у СМП по 44-ФЗ
539474	заказчик закупка и отчет смп сонко составлять	Как заказчику составить отчет по закупкам у СМП и СОНКО
539475	44 отчет фз	отчет по 44-фз
539477	44 отчет смп фз	отчет смп для № 44-фз
539672	44 закупка замена комиссия осуществление приказ составлять фз член	Как составить приказ о замене члена комиссии по осуществлению закупок по 44-ФЗ
539672	закупка замена комиссия приказ составлять член	Как составить приказ о замене члена комиссии по закупкам
539807	расписка	расписку
539807	деньги комната получение расписка	расписка в получении денег за комнату
539807	расписка составление требование	требования составления расписки
539807	денежный получение расписка средство	расписка о получении денежных средств
539807	готовить деньги ее и последствие расписка	как правильно готовить расписку на деньги и ее последствия
539808	договор заем нет	нет договора займа
539808	без договор заем расписка расписка	расписка без договора займа только расписка
539808	договор заем расписка	расписка по договору займа
539809	взыскание долг расписка	взыскание долга по распискам
539809	вернуть долг расписка	можно ли вернуть долг по расписке
539809	взыскивать долг лицо расписка с физический	взыскать долг с физического лица по расписке
539809	деньги расписка	денег по расписке
540083	добросовестный признание приобретатель	признания добросовестным приобретателем
540083	добросовестный заявление исковой признание	исковое заявление о признании добросовестным
540083	добросовестный покупатель покупатель признание	признания покупателя добросовестным покупателем
539336	взыскание возражение заявление расход соя судебный	Возражения в СОЮ на заявление о взыскании судебных расходов
539336	взыскание жалоба издержка образец общий определение суд судебный юрисдикция	образец жалобы на определение о взыскании судебных издержек суд общей юрисдикции
539338	гпк обращение срок суд	Что такое срок на обращение в суд по ГПК
539338	гражданский обращение процесс срок суд	Сроки на обращение в суд в гражданском процессе
539338	гпк обращение пропуск срок суд	пропуске срока обращения в суд гпк
539339	44 авансирование дополнительный контракт соглашение фз	дополнительное соглашение контракт авансирование по 44-фз
539339	44 аванс дополнительный соглашение фз	дополнительные соглашение аванс 44-фз
539341	обращение рф срок суд тк	сроки обращения в суд по тк рф
539341	гпк обращение пропуск срок суд ходатайство	ходатайство о пропуске срока обращения в суд гпк
539341	обращение пропуск срок суд ходатайство	ходатайство о пропуске срока обращения в суд
539343	апк заявление исковый принятие производство срок	Сроки принятия искового заявления к производству по АПК
539343	заявление исковый нарушать принятие срок суд	суд нарушил сроки принятия искового заявления
539428	документ опись с суд	опись документов с суд
539428	документ опись суд	опись документов в суд
539446	44 закупка заявка обеспечение участник фз	обеспечение заявки участника закупки 44-фз
539446	44 аукцион заявка обеспечение фз	обеспечение заявок аукцион по 44-фз
539446	1 2021 44 аукцион г заявка млн обеспечение фз	обеспечение заявок аукцион по 44-фз до 1 млн в 2021 г
539447	44 44 заявка обеспечение размер ст фз	размер обеспечения заявок ст. 44 44-фз
539447	44 заявка обеспечение размер фз	размер обеспечения заявок по 44-фз
539584	водительский ответственность поддельный прием работодатель с сотрудник удостоверение	ответственность работодателя за прием сотрудника с поддельным водительским удостоверением
539584	поддельный право сотрудник	у сотрудника поддельные права
540002	44 контракт прямой фз	44-фз прямой контракт
540002	44 93 единственный контракт поставщик с ст фз	контракт с единственным поставщиком ст. 93 44-фз
540002	31 44 гражданско договор закон образец правовой согласно ст фз	гражданско-правовой договор согласно ст. 31 закона № 44-фз образец
540068	иск лицо недействительный подавать признание сделка третий	может ли третье лицо подать иск о признании сделки недействительной
540068	кто мочь недействительный обращаться признание с сделка суд требование	кто может обратиться в суд с требованием о признании сделки недействительной
539129	восстановительный износ ремонт с стоимость учет	стоимость восстановительного ремонта с учетом износа
539129	400 восстановительный р ремонт средство стоимость т транспортный	стоимость восстановительного ремонта транспортного средства до 400 т.р.
539138	доверенность документация закупка и извещение утверждение	доверенность на утверждение извещений и документаций о закупке
539138	доверенность документация закупка утверждение	доверенность на утверждение документации о закупке
538979	гражданин заявление объявление умерший	Заявление об объявлении гражданина умершим
538979	заявление признание умирать человек	заявление о признании человека умершим
538980	44 закупка комиссия муниципальный нужда приказ создание фз экспертный	приказ о создании экспертной комиссии по закупкам для муниципальных нужд 44 -фз
538980	44 закон комиссия приказ создание фз экспертный	Приказ о создании экспертной комиссии по Закону № 44-ФЗ
538985	44 включение обращение рнп фз	обращения о включении в рнп 44-фз
538985	включение закупка недобросовестный обращение поставщик реестр участник	Обращение о включении информации об участнике закупки в реестр недобросовестных поставщиков
538986	жалоба исполнение не решение суд	жалоба на не исполнение решения суда
538986	бездействие исполнитель пристав судебный	бездействие судебного пристава исполнителя
538989	материальный оказание положение помощь	Положение об оказании материальной помощи
538989	выплата материальный положение помощь	положение о выплате материальной помощи
538990	апелляция быть жалоба направлять непосредственно	Что будет, если жалобу направить непосредственно в апелляцию
538990	жалоба инстанция не первый подача суд	Подача жалобы не через суд первой инстанции
538990	жало инстанция направлять не суд тот	жало направлена не в ту инстанцию суда
538991	44 контрактный положение приказ служба утверждение фз	приказ об утверждение положения о контрактной службе по 44-фз
538991	44 положение приказ утверждение фз	приказ об утверждение положения по 44-фз
538962	44 задание сформировывать технический фз	как сформировать техническое задание по 44-ФЗ
538962	44 задание закупка составлять технический фз	как составить техническое задание для закупки по 44-фз
538967	44 дополнительный контракт образец соглашение увеличение фз	образец дополнительное соглашение к контракту на увеличение 44-фз
538967	44 допы соглашение фз	доп. соглашение по 44-фз
538972	44 допы контракт соглашение улучшать условие фз	доп. соглашение улучшенные условия контракта по 44-фз
538972	дополнительный поставка соглашение товар улучшать	Дополнительное соглашение на поставку улучшенного товара
538972	дополнительный контракт поставка соглашение товар улучшать	дополнительное соглашение к контракту на поставку улучшенного товара
538973	44 дополнительный изменение количество контракт соглашение товар ты фз	дополнительное соглашение на изменение количества товара ты контрактов по 44-фз
538973	дополнительный количество контракт поставлять соглашение товар уменьшение	Дополнительное соглашение к контракту об уменьшении количества поставляемого товара
538975	44 дополнительный соглашение срок увеличение фз	дополнительное соглашение увеличение сроков по 44-фз
538975	44 действие договор дополнительный продление соглашение срок фз	дополнительное соглашение о продлении срока действия договора по 44-фз
539054	апелляция жалоба какой принимать срок течение	В течение какого срока апелляция принимает жалобу
539054	апк жалоба принимать суд	жалоба апк суд принял
539056	44 мотивированный отказ приемка товар фз	мотивированный отказ от приемки товара 44-фз
539056	44 акт несоответствие товар фз	акт несоответствия товара по 44-фз
539057	арбитражный жалоба кассационный округ суд	Кассационная жалоба в арбитражный суд округа
539057	жалоба окружный суд	жалоба в окружной суд
539061	апелляционный дело доказательство инстанция образец общий приобщение суд ходатайство юрисдикция	образец ходатайство в суд общей юрисдикции апелляционной инстанции о приобщении к делу доказательств
539061	апелляция гора документ приобщение суд ходатайство	ходатайство о приобщении документов апелляция гор суд
539063	2022 44 акт год поставлять проведение товар фз форма экспертиза	форма акта о проведении экспертизы на поставленный товар по 44-фз на 2022 год
539063	44 проводить протокол фз экспертиза	протокол проведенной экспертизы по 44-фз
539491	заседание онлайн ходатайство	ходатайство об онлайн заседаниях
539491	заседание онлайн с участие ходатайство	ходатайство об участии с онлайн заседании
539492	44 доле закупка отчет российский составлять товар фз	Как составить отчет о доле закупок российских товаров по 44-ФЗ
539492	44 доле закон закупка отчет рамка российский составлять товар фз	Как составить отчет о доле закупок российских товаров в рамках Закона № 44-ФЗ
540768	вступление мера обеспечительный определение сила снятие	вступление в силу определения о снятии обеспечительных мер
540768	иск обеспечение	обеспечение иска
540768	апк добиваться мера обеспечительный	Как добиться обеспечительных мер АПК
540768	арбитражный добиваться мера обеспечительный суд	Как добиться обеспечительных мер в арбитражном суде
540769	апелляционный жалоба мера обеспечительный определение отказ суд	апелляционная жалоба на определение суда об отказе в обеспечительных мерах
540769	мера обеспечительный обжалование отказ	обжалование отказа в обеспечительных мерах
540771	вид задолженность запрет имущество кадастровый мера налоговый обеспечительный объект орган отмена отчуждение превышать применение решение стоимость сумма	отмена решения налогового органа по применении обеспечительных мер в виде запрета на отчуждение имущества, если кадастровая стоимость объекта превышает суммы задолженности
540771	мера обеспечительный отмена суд	отмена обеспечительных мер судом
540771	иск неполучение обеспечение определение ответчик	неполучение ответчиком определения об обеспечении иска
540771	выход заявление мера обеспечительный общество отмена подавать суд участник	отмена обеспечительных мер судом участник подал заявление о выходе из общества
540771	арбитражный мера налагать обеспечительный снимать суд фнс	как снять обеспечительные меры наложенные арбитражным судом в фнс
540774	заявление иск исковой обеспечение с	исковое заявление с обеспечением иска
540774	апелляция мера обеспечительный	обеспечительная мера апелляция
540775	заявление иск обеспечение составлять	как составить заявление об обеспечении иска
540775	заявление мера обеспечительный составлять	как составить заявление об обеспечительных мерах
540775	заявление мера обеспечительный предварительный ссоставлять	как ссоставить заявление о предварительных обеспечительных мерах
540776	арест	ареста
540776	арест должник имущество	арест имущества должника
540776	автомобиль арест вид мера обеспечительный	обеспечительные меры в виде ареста автомобиля
540776	гпк знать имущество мера налагать не обеспечительный ответчик	как наложить обеспечительные меры не зная имущества ответчика гпк
541038	акционер выписка получать реестр	как получить выписку из реестра акционеров
541038	акционер выписка годовой реестр собрание	выписку из реестра акционеров для годового собрания
539693	44 назначение ответственный приемка приказ составлять фз электронный	Как составить приказ о назначении ответственных за электронную приемку по 44-ФЗ
539693	44 назначение ответственный приемка приказ прописывать фз электронный	Что прописать в приказе о назначении ответственного за электронную приемку по 44-ФЗ
540283	авто организация приказ сторонний хранение	приказ на хранение авто в сторонней организации
540283	организация приказ средство сторонний транспортный хранение	Приказ на хранение транспортного средства в сторонней организации
540285	работник справка	справка о том что работник
540285	нахождение сотрудник справка	справка сотруднику о нахождении
539804	беспроцентный заем с участник	беспроцентный займ с участником
539804	беспроцентный договор заем заключать с учредитель	можно ли заключить беспроцентный договор займа с учредителем
539386	договор лизинг расторжение штраф	штрафы за расторжение договора лизинга
539388	встречный выкупной давность договор лизинг обязательство рассчитать расторжение с сальдо связь срок убыток	срок давности на сальдо встречных обязательств, рассчитанное в связи с расторжением договора выкупного лизинга убытки
539388	взыскание встречный давность договор лизинг обязательство сальдо срок	срок давности по взысканию сальдо встречных обязательств по договору лизинга
539389	испытание неудовлетворительный предстоящий результат с связь сотрудник уведомление увольнение	уведомление сотрудника о предстоящем увольнении в связи с неудовлетворительным результатом испытания
539389	испытание не прохождение работник уведомление	уведомление работника о не прохождении испытания
539390	возврат договор лизинг лизинг расторжение	возврат лизинга при расторжении договора лизинга
539390	возврат договор лизинг лизинг предмет расторжение	возврат предмета лизинга при расторжении договора лизинга
539390	возврат договор имущество лизинг расторжение	возврат имущества лизинг расторжение договора
539392	биометрический данные изображение лицо порядок сотрудник хранение	порядок хранения биометрических данных сотрудников изображения лица
539392	биометрия изображение лицо порядок сотрудник хранение	порядок хранения биометрии сотрудников изображения лица
539395	44 дополнительный соглашение тариф увеличение фз	дополнительное соглашение по увеличению тарифов 44-фз
539395	дополнительный изменение контракт соглашение тариф увеличение цена	Дополнительное соглашение об увеличении цены контракта из-за изменения тарифов
539401	данные запрашивать контрагент персональный сотрудник	контрагент запрашивает персональные данные сотрудников
539401	данные другой или компания контрагент лицо например передавать персональный работодатель сотрудник третий холдинг	может ли работодатель передать персональные данные сотрудников третьим лицам, например в другую компанию холдинга или контрагентам
539402	кодекс медицинский организация поведение работник служебный	кодекс служебного поведения работников медицинской организации
539402	кодекс медицинский работник учреждение этика	Кодекс этики работников медицинского учреждения
539560	гарантия дополнительный замена соглашение средство транспортный	дополнительное соглашение о замене транспортного средства по гарантии
539560	гарантия замена соглашение товар	соглашение о замене товара по гарантии
539568	1 153 апк видеоконференц заседание использование путем рф связь система статья судебный участие	апк рф статья 153.1. участие в судебном заседании путем использования систем видеоконференц-связи
539568	видео конференц связь суд	видео конференц связь в суде
539568	видеоконференц заседание связь участие	участие в заседании по видеоконференц-связи
539568	апк видеоконференц связь	АПК видеоконференц связь
539570	договор заключать организация слияние	нужно ли заключать договор при слиянии организации
539570	договор должный заключать ли общество слияние участник	должны ли участники заключать договор при слиянии общества
539715	апк вещественный видеоконференц доказательство рф связь	видеоконференц-связи вещественных доказательств апк рф
539715	арбитражный видеоконференц порядок применение процесс с связь система участие	порядок участия в арбитражном процессе с применением системы видеоконференц-связи
539716	видеоконференц подача связь ходатайство	Подача ходатайства о видеоконференц-связи
539716	видеоконференц подавать связь ходатайство	как подать ходатайство о видеоконференц-связи
539719	видеоконференц заседание районный связь суд участие ходатайство	Ходатайство об участии в заседании районного суда по видеоконференц-связи
539719	видеоконференц гпк связь ходатайство	Ходатайство видеоконференц-связь ГПК
539722	заключение закупка контракт отказ победитель протокол с	Протокол отказа от заключения контракта с победителем закупки
539722	44 заключение закупка контракт отказ победитель протокол с фз	Протокол отказа от заключения контракта с победителем закупки по 44-ФЗ
540340	44 или контракт малый некоммерческий организация ориентировать предпринимательство с составлять социально субъект фз	Как составить контракт с субъектом малого предпринимательства или социально ориентированной некоммерческой организации по 44-ФЗ
540340	44 включать или контракт с смп соно фз	Что включить в контракт с СМП или СОНО по 44-ФЗ
539376	лизинг расторжение	расторжение лизинга
539376	аренда договор лизинг расторжение финансовый	финансовая аренда лизинг расторжение договора
539380	встречный выкупной договор лизинг обязательство рассчитать расторжение с сальдо связь убыток	сальдо встречных обязательств, рассчитанное в связи с расторжением договора выкупного лизинга убытки
539380	встречный выкупной лизинг обязательство сальдо	Сальдо встречных обязательств при выкупном лизинге
539618	44 закупка положение фз	положение по закупкам 44-фз
539618	44 положение фз	положение по 44-фз
539618	44 закупка и нужда организация осуществление планирование положение фз	положение о планировании и осуществлении закупок для нужд организаций 44-фз
539199	44 дополнительный поставка продление соглашение срок фз	дополнительное соглашение на продление сроков поставки 44-фз
539199	дополнительный изменение исполнение контракт отдельный соглашение этап	Дополнительное соглашение об изменении отдельного этапа исполнения контракта
539199	дополнительный контракт поставка продление соглашение срок товар	Дополнительное соглашение к контракту о продлении сроков поставки товара
539201	договор обустройство офисный помещение проект разработка	договор на разработку проекта обустройства офисного помещения
