TemplateID	LmQuery	Query
427904	шоферский	шофёрская
427904	водительский и медосмотр новый оружейный правило провожать	как проводить водительские и оружейные медосмотры по новым правилам.
427904	водительский осмотр	водительские осмотры
427904	владение оружие порядок прохождение	порядок прохождения на владение оружием
427497	1007	1007
427497	02 06 1007 2022 постановление	постановление № 1007 от 02.06.2022
427498	му сбор шприц	МУ по сбору шприцев
427498	1 2313 3 му	МУ 3.1.2313
427498	методический указание уничтожение шприц	Методические указания по уничтожению шприцев
427537	03 07 1999 2 2017 29 3 30 4 52 глава ред фз фз	глава 2,3,4 фз от 30.03.1999 №52-фз(ред. от 29.07.2017)
427537	01 09 1996 3 безопасность радиационный фз человек	№ 3-фз от 09.01.1996 о радиационной безопасности человека
427537	3 38 статья фз	3-фз статья 38
427537	03 07 1998 2016 3 305 34 8 вещество внесение год закон закон и изменение наркотический отдельный психотропный средство статья федеральный федеральный фз фз январь	федеральным законом от 8 января 1998 года № 3-фз о наркотических средствах и психотропных веществах статья 34 федеральный закон от 03.07.2016 № 305-фз о внесении изменений в отдельные
427537	09 17 1998 3 безопасность закон обрадиационный федеральный фз	"федеральный закон от 17.09.1998 №3-фз ""обрадиационной безопасности"""
427537	01 08 1998 3 8 вещество г и наркотический психотропный средство фз	8. № 3-фз от 08.01.1998 г. о наркотических средствах и психотропных веществ.
427537	01 09 1991 3 г фз фз	фз № 3-фз от 09.01.1991 г.
427670	1 2 20 36 78 палата санузел сп	сп 2.1.36.78-20 санузел в палатах
427670	7820 быть должный оборудовать палата санузел сп требование	санузел в палатах должен быть оборудован по требованиям сп 7820
427671	3678 рециркулятор санпин	санпин 3678 рециркуляторы
427671	лпу микроклимат	микроклимат в лпу
427812	класс медицинский отход	медицинские отходы класса в
427812	б класс отходы требование утилизация участок	требования к участку по утилизации отходов класса б
427812	б класс лицо ответственный отходы	ответственные лица за отходами класса б
427812	б и медотходы	медотходы б и в
428499	журнал санпросветработа	журнал санпросветработы
428499	документ какой работа регистратура	какие документы нужны для работы регистратуры
428604	время госпитализация	время госпитализации
428604	документ отделение перечень приемный	перечень документов приемного отделения
428583	и и контроль лицо назначение организация ответственный подготовка проведение производственный профессиональный	назначение и профессиональная подготовка лиц, ответственных за организацию и проведение производственного контроля
428583	контроль ответственный производственный	ответственный за производственный контроль
428584	контроль производственный содержание	производственный контроль-содержание
428584	контроль план производственный раздел	разделы плана производственного контроля
428584	включать контроль план производственный	что включить в план производственного контроля
428585	база контроль нормативный производственный	нормативная база для производственного контроля
428585	документ контроль нормативный производственный	нормативные документы по производственному контролю
429045	расписание столовая штатный	штатное расписание столовой
429045	пищеблок расписание штатный	штатное расписание пищеблок
428568	владение медзаключение оружие	медзаключение на владение оружием
428568	оружие освид	освид на оружие
428568	0 002 форма	форма 002-0/у
428568	оружие справка	справка оружие
428318	онкослужба	онкослужба
428318	онкология осмотр	осмотр на онкологию
428318	выявление зона ранний сопа	соп раннее выявление зон
464195	инструкция кабинет процедурный текущий уборка	текущая уборка процедурного кабинета инструкция
464195	процедурный уборка	уборка в процедурном
428505	быть должный исмп исмпкакий комиссия лист положение проверка пункт чек	чек-лист проверок исмпкакие пункты должны быть в положении о комиссии по исмп
428505	эпидобстановка	эпидобстановка
433213	педикулез санпин сопа	сопы по санпин педикулез
433213	обработка пациент педикулез с сопа	соп обработка пациента с педикулезом
433213	алгоритм и педикулез сопа	сопы и алгоритмы педикулез
433213	обработка педикулез	обработка педикулеза
438122	аппаратура дыхательный наркозный сопа	СОП наркозно-дыхательной аппаратуре
438122	дыхательный контур многоразовый обработка	обработка многоразовых дыхательных контуров
438122	аппаратура дыхательный наркозный обработка	обработка наркозно-дыхательных аппаратуры
482926	журнал исследование регистрация туберкулез	Журнал регистрации исследований на туберкулез
482926	255у	255у
430881	ковид положение приказ утверждение	приказ на утверждение положения по ковид
430881	415 выплата положение постановление	положение по выплатам по постановлению 415
430881	корноновирусна оплата положение труд	положение об оплате труда по корноновирусн
430881	415 внесение выплата изменение ковид оплата положение постановление труд	внесение изменений в положение об оплате труда по выплатам за ковид по 415 постановлению
430881	выплата и ковид положение порядок стимулировать условие характер	положение об условиях и порядке выплат стимулирующего характера ковид
430881	больной выплата коронавирус положение работа с стимулировать	положение о стимулирующих выплатах за работу с больными коронавирусом
430983	должность расчет стационар штатный	расчет штатных должностей в стационаре
430983	должность круглосуточный работа расчет число	расчет числа должностей для круглосуточной работы
431561	сопа шаблон	шаблон соп
431561	образец сопа	образец соп
431561	сопа форма	соп форма
431562	идентификация пациент покой приемный сопа	соп идентификация пациента в приемном покое
431562	индификация пациент сопа	соп индификация пациента
431563	и и нс пв прием сопа хранение	прием и хранение нс и пв соп
431563	и нс пв сопа хранение	хранение нс и пв соп
431755	здравпункт норматив фельдшерский штатный	штатные нормативы фельдшерского здравпункта
431755	норматив фап штатный	штатные нормативы фап
431759	алгоритм операция пациент подготовка	алгоритм подготовки пациента к операции
431759	пациент подготовка сопа	соп подготовка пациента
431759	и операция пациент плановый подготовка сопа экстренный	соп подготовка пациентов к плановым и экстренным операциям
431426	время день предпраздничный рабочий суммировать учет	суммированный учет рабочего времени предпраздничные дни
431426	день предпраздничный суммировать учет	предпраздничные дни суммированный учет
432037	бактерицидный журнал облучатель образец	образец журнала для бактерицидного облучателя
432037	бактерицидный журнал лампа	журнал бактерицидных ламп
432037	журнал рециркулятор	журнал рециркулятора
432037	журнал камера уфо	журнал уфо камера
432037	журнал кварцевый лампа	журнал по кварцевым лампам
432037	журнал облучатель	журнал облучателя
431962	сопа составлять часто	как часто нужно составлять сопы
431962	создание сопа сопа	соп по созданию соп
431962	писать сопа сопа	соп как писать соп
431962	медорганизация называть приказ сопа сопа стандартизация так	приказ о стандартизации в медорганизации, так называемый соп по сопам.
431962	актуализировать сопа	как актуализировать соп
431962	пересмотр периодичность сопа	периодичность пересмотра соп
431962	внедрять сопа	внедрить сопы
432249	d epl вич укладка	вич-укладка d epl
432249	анти вич и комплектовать укладка хранить	как комплектовать и хранить укладку анти вич
432249	антиспид аптечка новое	новое в аптечке антиспид
432249	аптечка инфекция парентеральный	аптечка при парентеральных инфекциях
432249	антивичый аптечка входить журнал состав	что входит в состав аптечки антивичый журнал
432249	анти аптечка вич пояснение	аптечка анти вич, пояснения
432249	анти аптечка вич входить состав	что входит в состав аптечки анти-вич
432249	аптечка документ инфекция нормативный парентеральный профилактика	нормативные документы по аптечке для профилактике парентеральных инфекций
432249	антивич состав укладка	состав укладки антивич
432249	вич пользоваться укладка	вич укладка как пользоваться
432249	вич изменение профилактика укладка	изменения в укладке профилактика вич
432249	аптечка гепатит профилактика спид	профилактика спид, гепатит аптечка
432249	аварийный антиспид укладка	антиспид укладка при аварийных
432249	парентеральный укладка	укладка при парентеральных
432249	аптечка вич инфекция новый	новый аптечка по вич инфекции
432249	анти аптечка спид	анти-спид аптечка
432249	50 аптечка ф	аптечка ф 50
432249	03 2018 23 антиспид аптечка с	аптечка антиспид с 23.03.2018
432249	аптечка быть вич где должный	аптечка вич где должна быть
432249	вич спирт укладка этиловый	спирт этиловый для вич укладки
432249	авария аптечка кровь с	аптечка при аварии с кровью
432249	антивич аптечка учитывать	как учитывать аптечки антивич
432249	анти вич	анти-вич
432249	1 10 2 2630 3 аптечка вич медикамент перечень сп	аптечка вич по сп 2.1.3.2630-10 перечень медикаментов
524502	14 n деятельность отчет стационар форма	форма N 14 отчет о деятельности стационара
524502	14 n форма	форма N 14
524502	деятельность отчет статформа стационар	отчет о деятельности стационара статформа
431565	а класс отходы сопа	отходы класса а соп
431565	их медицинский место обеззараживание образование отходы сопа	соп по обеззараживанию медицинских отходов в месте их образованию
431565	медотходы обеззараживание сопа	соп по обеззараживанию медотходов
431567	и инструкция отходы сбор удаление хранение	инструкция по сбору, хранению и удалению отходов
431567	инструкция отходы сбор хранение	инструкция по сбору, хранению отходов
431568	вид журнал лист наркотик титульный учет электронный	титульный лист для журнала по учету наркотиков в электронном виде
431568	журнал лист наркотик титульный учет	титульный лист для журнала по учету наркотиков
431569	медотходы хранить	как хранить медотходы
431569	б временный долго класс медотходы можно обеззараживать помещение хранение хранить	как долго можно хранить обеззараженные медотходы класса б в помещении временного хранения?
431569	медицинский отходы хранение	хранение медицинских отходов
431881	врач время главный лист пример рабочий хронометраж	лист хронометража рабочего времени главного врача, пример
431881	бланк хронометраж	бланки хронометража
405039	врач дежурный положение	положение дежурный врач
405039	врач врач дежурный кабинет положение	положение о враче кабинета дежурного врача
432013	выявление действие заболевание инфекционный приказ	приказ о действиях при выявлении инфекционных заболеваний
432013	документ исмп	документы исмп
432013	исмп мероприятие план профилактика реабилитационный центр	план мероприятий по профилактике исмп в реабилитационных центрах
432086	главный медицинский навигатор правило санитарный сестра	навигатор для главной медицинской сестры по санитарным правилам
432086	2021 новый санпин	новый Санпин 2021
432086	новый поменяться санпин	что поменялось в новом санпине
432086	санпин скачать	санпины скачать
432086	действующий закон и медучреждение правило эпидбезопасность	действующие законы и правила по эпидбезопасности медучреждений
432086	медицинский орган санпин	санпин для медицинских органы
432086	гигиенический санитарный требование	санитарно гигиенические требования
432086	отменять санпин	отмененные санпины
432086	действующий приказ санэпидрежим	действующие приказы по санэпидрежим
432086	44 44 9 новый раздел санпин	44 санпин раздел 9.44 по новым
432086	изменяться санпин	как изменились санпин
432086	21 санпин	санпин 21
432104	противошоковый состав укладка	состав противошоковая укладка
432104	анафилактический неотложный помощь укладка шок	укладка неотложной помощи анафилактический шок
432104	анафилактический аптечка атака шок	атака аптечка анафилактический шок
432104	аптечка аптечка входить противошоковый состав	что входит в состав аптечки противошоковая аптечка
432104	анафилаксия набор оказание помощь развитие экстренный	набор для оказания экстренной помощи при развитии анафилаксии
432104	антишок аптечка вмешательство где инвазивный помещение проводиться	аптечка антишок для помещений где проводится инвазивные вмешательства
432104	аптечка аш	аптечка аш
432104	анафилактический набор оказание помощь шок	набор для оказания помощи при анафилактическом шоке
432104	антишок аптечка новый правило	аптечка антишок новые правила
432104	анафилактический аптечка вмешательство инвазивный который первый помещение помощь провожать шок	аптечка первой помощи при анафилактическом шоке для помещений, в которых проводят инвазивные вмешательства
432104	анафилактический аптечка неотложный помощь шок	аптечка неотложной помощи при анафилактическом шоке
432104	анафилактический кто состав укладка утверждать шок	состав укладки при анафилактическом шоке кем утверждена
432104	антишок входить состав укладка	что входит в состав укладки антишок
432104	анафилактический аптечка состав	состав аптечки анафилактической
432104	анафилактический набор	анафилактический набор
432104	антишоковый аптечка	аптечка антишоковая
432104	2020 анафилактический аптечка первый помощь шок	аптечка первой помощи при анафилактическом шоке от 2020
432104	2021 анафилактический год санпин шок	санпин по анафилактическому шоку 2021 год
432104	оказание помощь противошоковый укладка экстренный	противошоковая укладка для оказания экстренной помощи
432104	анти укладка шок	укладка анти шок
431994	вби главный медсестра план	план по вби у главной медсестры
431994	исмп приказ создание	приказ создания исмп
431994	выявление исмп комплекс мероприятие первичный противоэпидемический случай	комплекс первичных противоэпидемических мероприятий на случай выявления исмп
431994	внутрибольничный инфекция план профилактика	план по профилактике внутрибольничной инфекции
431994	инфекция медицинский оказание помощь приказ профилактика с связывать	приказ по профилактике инфекции, связанных с оказанием медицинской помощи
432102	пмп ранение	ПМП при ранениях
432102	помощь ранение	Помощь при ранениях
432102	взрыв ранение	ранения от взрывов
431734	врач допуск м мед мед наркотик организация осмотр психиатр работа с	мед осмотр врача психиатра для допуска к работе с наркотиками м мед организации
431734	давать допуск какой наркотик приказ психиатр работа с	по какому приказу психиатр дает допуск к работе с наркотиками
431734	врач допуск мед наркотик осмотр психиатр работа с	мед осмотр врача психиатра для допуска к работе с наркотиками
431725	клинический ответственность передача сопа	соп передача клинической ответственности
431725	дежурство передача сопа	соп по передаче дежурств
431729	допускать кто наркотик работа	кто допускает к работе наркотиками
431729	2 3 допуск и и нс организовывать пк работа с список	как организовать допуск к работе с нс и пк 2 и 3 списка
431729	вещество допуск наркотический работа с	допуск к работе с наркотическими веществами
431730	допуск наркотик приказ	приказ о допуске к наркотикам
431730	нс образец приказ работа с	образец приказа о работе с нс
432040	санпин холодовый цепь	холодовая цепь санпин
432040	младший персонал санпин холодильник	санпины для младшего персонала холодильники
432442	11 2021 2117 30 пп	пп от 30.11.2021 № 2117
432442	журнал и наркотический ответственный приказ психотропный учет хранение	приказ ответственных за хранение журналов по учету наркотические и психотропные
432442	2117 журнал и нс пв приказ	журналы нс и пв приказ 2117
432442	9 а вещество деятельность и культивирование лицо наркотический оборот отчет правило представление приложение психотропный растение с связанный содержать средство также юридический	приложение № 9 к правилам представления юридическими лицами отчетов о деятельности, связанной с оборотом наркотических средств и психотропных веществ, а также о культивировании растений, содержащих
432442	7 нс отчет правило предоставление приложение работа с	правила предоставления отчетов по работе с нс приложение 7
432279	место обработка рука	место обработки рук
432279	обработка оснащение рука	оснащение для обработки рук
432043	и изделие лекарство мед сопа хранение	соп по хранению лекарств и мед изделий
432043	64 бн приказ сопа	сопы по приказу 64 бн
432043	лекарство работа с сопа	сопы о работе с лекарствами
432248	антивич использовать укладка	как использовать укладку антивич
432248	антиспид аптечка применять сопа	соп аптечка антиспид как применять
432026	аварийный мероприятие	мероприятия при аварийной ситуации
432026	аварийный алгоритм	алгоритм при аварийной ситуации
432028	аварийный действие медработник	действия медработника при аварийной ситуации
432028	алгоритм биологический действие другой жидкость и контакт кровь медработник с	алгоритм действия медработника при контакте с кровью и другими биологическими жидкостями
432266	медотходы положение	положение по медотходам
432266	1 2 21 3684 7 санпин	санпин 2.1.7.3684-21
432266	медотход новый организовывать работа с санпин	как организовать работу с медотходами по новым санпин
432266	медотход обращение с	обращение с медотходами
432266	03 1 1322 2 7 вместо гигиенический и и обезвреживание отход потребление производство размещение требование	вместо 2.1.7.1322-03 гигиенические требования к размещению и обезвреживанию отходов производства и потребления;
432266	3184 ме мед обращение отходы отходы с санпин учреждение	санпин по отходам 3184 обращение с мед отходами ме учреждений
432266	документ какой медицинский обеззараживание отходы правило регламентироваться	какими документами регламентируются правила обеззараживания медицинских отходов
432266	c изменение отходы работа	изменения по работе c отходами
432266	3684	3684
432266	21 3684 изменяться медотходы санпин требование	как изменились требования к медотходам по санпин 3684-21
432266	новый отходы требование	новые требования к отходам
432083	санпин уборка	санпин по уборкам
432083	2021 генеральный и с санпин соответствие текущий уборка	текущая и генеральная уборка в соответствии с санпин 2021
432083	21 3 3686 клининг санпин уборка	санпин 3.3686-21 уборки клининг
432083	генеральный новый проведение санпин уборка	проведение генеральной уборки по новому санпину
431914	пункция сустав техника	техника пункции суставов
431914	карта операционный проведение пункция стандарт сустав	стандарт операционной карты по проведению пункции сустава
431914	внутрисуставный доступ точка	точки внутрисуставного доступа
431984	368621 вакцина работа с санпин	работа с вакцинами по санпин 368621
431984	21 3686 илпа работа с санпин	работа с илп по санпин 3686-21
431984	вакцина правило холодильник хранение	правила хранения вакцины в холодильнике
431984	368621 вакцина санпин	вакцины по санпин 368621
431984	21 3686 илпа санпин	илп по санпин 3686-21
431984	4 все уровень холодовый цепь	все про холодовую цепь 4 уровень
431984	изменение илпа санпин	изменения илп в санпине
431984	2021 илпа работа с санпин	работа с илп по санпин 2021
431984	вакцина изменение работа с санпин	изменения по работе с вакцинами в санпине
431943	медработник освидетельствование психиатрический	психиатрическое освидетельствование медработников
431943	медработник освидетельствование психиатр	освидетельствование у психиатра медработники
431720	детский добровольный информированный согласие стоматология	информированное добровольное согласие в детской стоматологии
431720	идс стоматология	идс стоматология
431720	анестезия согласие стоматология	согласие на анестезию в стоматологии
431720	зуб отказ удаление форма	форма отказа от удаления зуба
432055	аптечка кто состав утверждать	кто утверждает состав аптечки
432055	ответственный укладка	ответственные за укладки
432055	анафилактический аптечка лицо ответственный шок	ответственное лицо за аптечку анафилактический шок
432056	какой мода организация укладка	какие укладки нужны в моде организации
432056	аптечка быть должный какой медорганизация	какие аптечки должны быть в медорганизации
432056	аптечка стационар	аптечки в стационаре
432056	вид укладка	вид укладка
432056	комплектация первый помощь укладка	комплектация укладки первой помощи
432056	аптечка новый состав	состав новой аптечки
432056	аптечка и поликлиника укладка	аптечки и укладки в поликлинике
432056	2021 обновлять состав укладка	обновленный состав укладок 2021
432056	быть должный какой мед организация укладка	какие укладки должны быть в мед организациях
432056	01 18 9 приказ укладка	приказ от 9.01.18 по укладкам
432056	новый состав укладка	новый состав укладок
432056	быть должный какой лпу укладка	какие укладки должны быть в лпу
432105	временный медицинский отходы помещение работник требование хранение	требования к работнику в помещении временного хранения медицинских отходов
432105	кто медицинский мочь отход работать с	кто может работать с медицинскими отходами
432105	год инструктаж медицинский обращение отход проводить раз с сколько	инструктажи по обращению с медицинскими отходами сколько раз в году проводят
432287	1 2 21 3684 а класс мос отходы сп тко	отходы класса а тко в мос сп 2.1.3684-21
432287	класс отходы	класс в отходов
432287	а класс отходы санпин	отходы класса а по санпин
432288	класс классификация отходы	отходы класс в классификация
432288	группа отходы	отходы группы в
432290	3 4 группа диагностический и изменяться иммунобиологический клинико лаборатория микробиологический микроорганизм отходы патогенность производство работать с фармацевтический	отходы из микробиологических, клинико-диагностических лабораторий, фармацевтических и иммунобиологических производств, работающих с микроорганизмами 3-4 групп патогенности, как изменилась
432290	б новый отходы санпин	отходы б по новому СанПиН
432290	б кл отходы	отходы кл б
432290	4 кл опасность отходы	отходы 4 кл опасности
432874	04 1904 3 5 р	Р 3.5.1904-04
432874	04 1904 5 р3	р3,5,1904-04
432874	04 1904 3 5 р сп	сп Р 3.5.1904-04
432878	перевязка послеоперационный правило рана сопа	соп правила перевязки послеоперационной раны
432878	перев сопа	сопы по перев
432878	перевязка сопа чистый	сопы при чистых перевязках
432255	антишок аптечка хранить	как правильно хранить аптечку антишок
432255	анти аптечка хранить шок	как хранить аптечку анти шок
432256	быть должный кабинет какой противошоковый укладка	в каких кабинетах должна быть противошоковая укладка
432256	антишок аптечка где должный находиться	где должны находиться аптечки антишок
432256	анафилактический быть где должный укладка	где должна быть анафилактическая укладка
432256	антишок аптечка быть должный кто	аптечка антишок у кого должна быть
432257	антишок аптечка кто отвечать	аптечка антишок кто отвечает
432257	антишок кто ответственный укладка	укладка антишок кто ответственный
432257	антишок ответственный укладка	ответственные за укладки антишок
432258	анафилактический аптечка отделение педиатрический состав шок	состав аптечки при анафилактическом шоке педиатрического отделения
432258	отделение противошоковый укладка	противошоковая укладка в отделениях
432258	антишок аптечка отделение	аптечка антишок в отделениях
432250	антиспид аптечка называться	как называется аптечка антиспид
432250	анти аптечка вич называться сейчас	как правильно сейчас называются аптечки анти вич
432250	анти аптечка вич называть	как правильно назвать аптечку анти вич
432250	анти вич название правильно укладка	правильно название укладки анти вич
432251	инфекция парентеральный профилактика укладка хранение	хранение укладки для профилактики парентеральных инфекций
432251	антивич где должный находиться укладка	где должны находится укладки антивич
432251	аптечка где должный инфекция находиться парентеральный профилактика	где должны находится аптечка для профилактики парентеральных инфекций
432252	вич тест	тесты вич
432252	вич где гепатит должный и находиться тест экспресс	где должны находиться экспресс-тесты на вич и гепатиты
432252	аварийный вич возникновение определение тест экспресс	экспресс тесты для определения на вич при возникновении аварийной ситуации
431981	21 3 3484 3686 п санпин	п. 3484 санпина 3.3686-21
431981	3484 пункт санпин	пункт 3484 санпин
431981	вход дозатор палата	дозатор при входе в палату
431982	21 3 3436 3686 п санпин	п. 3436 санпин 3.3686-21
431982	3436 пункт санпин	пункт 3436 санпин
432058	укладка хранение	хранение укладки
432058	алгоритм больной дезинфицирующий запас и лечение медикамент мероприятие место наличие первичный проведение противоэпидемический с с средство средство указание укладка хранение	алгоритм проведения первичных противоэпидемических мероприятий с указанием наличия и места хранения укладок с запасом необходимых медикаментов для лечения больного, дезинфицирующих средств, средств
432108	обработка рука	обработка рук
432108	включая место мытье мытье рука рука сопа	соп для мытья рук, включая место для мытья рук
432108	21 обработка рука санпин сопа	обработка рук по санпин 21 соп
432108	новый обработка рука соп требование шаблон	шаблоны сопов по обработке рук по новым требованиям
432108	обработка рука санпин сопа	соп обработка рук по санпин
432108	мед мытье персонал рука сопа	соп мытье рук мед персонала
431907	21117 постановление	постановление № 21117
431907	11 2021 2117 30	2117 от 30.11.2021
431907	2117 постановление	постановление 2117
432364	акушерство гинекология оказание стандарт	стандарт оказания акушерство гинекология
432364	гинеколог кабинет оснащение	оснащение кабинета гинеколога
432622	ведение журнал мвд наркотик ответ	ответ мвд по ведению журналов по наркотики
432622	ведение журнал новый прекурсор разъяснение	разъяснения для ведения новых журналов прекурсоров
432622	ведение вертикальный журнал и нс пв форма	вертикальная форма ведения журналов по нс и пв
432291	1 2 21 3684 x раздел руководствоваться санпин	руководствоваться разделом x санпина 2.1.3684-21
432291	отличие отходы схема	отличие схем по отходам
432291	медицинский обращение отходы схема	схема обращения медицинских отходов
432291	обращение отходы с санпин схема	схема обращения с отходами санпин
432291	б класс обращение отходы схема	схема обращения отходов класса Б
432291	мед обновлять обращение отходы с скачать схема	скачайте обновленную схему обращения с мед отходами
