TemplateID	LmQuery	Query
504462	административный должностной лицо правонарушение протокол составляться	как составляется протокол об административном правонарушении на должностное лицо
524317	документ запрашивать	запросить документ
524317	инструкция образец	образец инструкции
534078	медицинский отход	медицинские отходы
534078	1 4 кл медицинский опасность отход отходы	медицинские отходы отходы 1-4 кл опасности
534078	медотходы	медотходы
539146	2023 водный коэффициент налог ставка	коэффициент ставки водного налога в 2023
539146	2023 водный год коэффициент налог ставка	ставка водного налога коэффициенты на 2023 год
539146	2023 водный год налог ставка	ставки по водному налогу на 2023 год
539651	государственный какой нвос объект постановка срок учет	какой срок постановки на государственный учет объекта нвос
539651	заявление какой нвос объект подавать постановка срок	в какой срок нужно подать заявление на постановку объекта нвос
539651	нвос объект постановка срок учет	срок постановки на учет объект нвос
539654	категория нвос объект	категории объектов нвос
539654	какой категория критерий нвос объект определять	по каким критериям определить категорию объекта нвос
542048	план пример сброс снижение	План по снижению сбросов пример
542048	план сброс снижение	План по снижению сбросов
542048	план сброс снижение цсв	План снижения сбросов в ЦСВ
542051	договор сброс сток цсв	Договор на сброс стоков в ЦСВ
542051	вода канализация сбрасывать сточный	Чтобы сбрасывать сточную воду в канализацию
542051	водный канализация проект сброс система централизованный	Проект по водным сбросам в централизованные системы канализации
543987	бывать защитный зона какой санитарный	какие бывают санитарно-защитные зоны
543987	бывать какой сзз	какие бывают СЗЗ
543987	расчетный сзз	расчетная СЗЗ
543987	сзз	СЗЗ
543990	побочный продукция	что такое побочная продукция
543990	побочный продукт	что такое побочный продукт
543990	отходы перевод побочный продукция	перевод отходов в побочную продукцию
544041	нвос объект учет	учет объекта нвос
544041	онвос учет	учет онвос
544043	нвос объект снятие	снятие объекта нвос
544043	нвос объект с снимать учет	как снять объект нвос с учета
546125	нвос объект постановка учет	постановка на учет объекта нвос
546125	постановка учет	постановка на учет
547015	объект постановка реконструировать учет	постановка на учет реконструируемого объекта
547015	объект постановка строительство учет	постановка на учет объектов строительства
549576	ндв проект	Проект НДВ
549576	выброс допустимый норматив проект разработка с экспертиза	разработка проекта нормативов допустимых выбросов с экспертизой
564412	лицензия обучение отходы	обучение для лицензии по отходам
564412	112 обучение отходы час	обучение по отходам 112 часов
564412	38 обучение отходы час	обучение по отходам 38 часов
564412	обучение обязательный отходы	обязательное обучение по отходам
565617	рекультивация	рекультивация
565617	рекультивация это	рекультивация это
566239	какой нму нпа план требование устанавливать	каким нпа установили требования к плану нму
566239	документ какой нму план требование утверждать	каким документом утвердили требования к плану нму
566240	кто мероприятие нму согласовывать	кто согласовывает мероприятия при нму
566240	ведомство какой нму план утверждать	какое ведомство утверждает план нму
566242	нму план утверждать	как утвердить план нму
566242	мероприятие начинать нму период план разрабатывать с	с чего начать разработать план мероприятий в период нму
566243	нму план утверждать чем	чем утвердить план нму
566243	мероприятие нму период план утверждать чем	чем утвердить план мероприятий на период нму
566243	нму период приказ	приказ в период нму
566246	мероприятие назначать нму ответственный	как назначить ответственных за мероприятия при нму
566246	нму ответстветственный период приказ	приказ по ответстветственному в период нму
566247	выброс нму регулирование	регулирование выбросов нму
566247	и мероприятие нму опасность степень	степени опасности нму и мероприятия
566247	какой мероприятие нму опасность степень требование	какие требования к мероприятиям при нму по степени опасности
568653	валовой вещество рассчитать содержание сток цсв	как рассчитать валовые содержания веществ в стоках ЦСВ
568653	вещество декларация концентрация рассчитать цсв	как рассчитать концентрации веществ для декларации ЦСВ
568653	вещество вода декларация и концентрация свойство состав сточный	концентрации веществ для декларации о составе и свойствах сточных вод
572636	отходы паспорт	паспорт отходов
572636	i iv класс опасность отходы паспорт	паспорт отходов i-iv классов опасности
572636	2 класс опасность отход паспорт	паспорт отхода 2 класса опасности
572638	аккумулятор должный какой организация отрабатывать предавать упаковка фэо	в какой упаковке организация должна предавать фэо аккумуляторы отработанные
572638	аккумулятор требование упаковка	требования к упаковке аккумуляторов
572638	аккумулятор отходы требование упаковка	требования к упаковке отходов аккумуляторов
572640	лампа ртутный упаковывать	как упаковать ртутные лампы
572640	какой лампа ртутный требование упаковка	какие требования к упаковке ртутных ламп
572640	лампа передавать упаковывать фэо чтоб	как упаковать лампы, чтоб передать фэо
584708	4 кто надо ос отчет подавать	кому надо подавать отчет 4-ос
584708	4 должный кто ос отчет сдавать	кто должен сдавать отчет 4-ос
584708	4 должный кто ос подавать форма	кто должен подавать форму 4-ос
5500000013	благодарить	Благодарю!!!
5500000013	большой спасибо	Большое спасибо !!!!!
5500000013	ответ понятный спасибо	Спасибо за понятный ответ
5500000013	ответ спасибо	Спасибо за ответ.
5500000013	понимать спасибо хорошо я	Хорошо, спасибо, я поняла
5500000077	день доюрый тест	доюрый день, тест
5500000077	письмо тестовый	тестовое письмо
5500000077	тест	Здравствуйте тест
5500000088	извинять менеджер проверка связь	Извините. пожалуйста, проверка связи от менеджера)
5500000088	проверка связь	проверка связи.
5500000088	оперативность проверка связь спасибо	проверка связи. спасибо за оперативность
