TemplateID	LmQuery	Query
487182	19 covid перенести пневмония после рекомендация	Рекомендации после перенесенной COVID-19 пневмонии
487183	вирусный патронаж пациент перенести пневмония после	патронаж пациента после перенесенной вирусной пневмонии
487183	вирусный дом коронавирус патронаж пациент перенести пневмония после	коронавирус патронаж пациента на дому после перенесенной вирусной пневмонии
487184	деструктивный пневмония	пневмония деструктивная
487188	грибковый пневмония	пневмония грибковая
488959	клинический острый случай тонзиллит	Клинический случай острый тонзиллит
488959	бактериальный вирусный дифтерия или клинический ротоглотка случай тонзиллофарингит	Клинический случай дифтерия ротоглотки, вирусный или бактериальный тонзиллофарингит
488736	лечение пневмония ребенок	лечение пневмонии у детей
488736	клинический пневмония проявление ребенок	клинические проявления пневмонии у детей
488736	19 covid пневмония	пневмония при COVID-19
488737	круп ложный	ложный круп
488737	ларингит острый ребенок	острый ларингит у детей
488737	стрептококковый тонзиллит	стрептококковый тонзиллит
488737	орви ребенок	орви у детей
488739	заболевание инфекционный профилактика ребенок	профилактика у детей инфекционных заболеваний
488739	педиатр санпин	санпин для педиатров
488724	530н больной карта медицинский мз оформление правило приказ стационарный	приказ мз № 530н правила оформления медицинской карты стационарного больного
488724	ведение документация мед правило	правила ведения мед документации
488724	05 08 2022 530н	05.08.2022 № 530н
488724	дневный документация использовать медицинский медицинский медицинский оказывать организация помощь стационар стационарный унифицировать условие условие утверждение форма	об утверждении унифицированных форм медицинской документации, используемых в медицинских организациях, оказывающих медицинскую помощь в стационарных условиях, в условиях дневного стационара
488724	05 08 22 530н минздрав приказ рф	Приказ Минздрава РФ от 05.08.22 № 530н
488724	530 приказ	приказ № 530
488725	11 2005 28 701 минздравсоцразвитие приказ родовой россия сертификат	Приказ Минздравсоцразвития России от 28.11.2005 № 701 – «О родовом сертификате»
488725	приказ родовой сертификат	приказ О родовом сертификате
488869	гиперхолестеринемия клин река семейный	семейная гиперхолестеринемия клин рек
488869	гиперхолестеринемия семейный	семейная гиперхолестеринемия
488869	гиперхолестеринемия клинический рекомендация семейный	семейная гиперхолестеринемия клиническая рекомендация
489022	ведение документация нормативный пациент правовой с язва	нормативно-правовая документация по ведению пациента с язвой
489022	ведение двенадцатиперстный документация желудок и кишка нормативный пациент правовой с язва	нормативно-правовая документация по ведению пациента с язвой желудка и двенадцатиперстной кишки
487779	медица падение риск учреждение	риск падения в медиц учреждении
487779	медицинский падение риск учреждение	риск падения в медицинском учреждении
487779	медучреждение падение риск	риск падения в медучреждении
493035	9 i83 мкб	МКБ I83.9
493035	9 i83 без варикозный вена воспаление или конечность нижний расширение язва	I83.9 Варикозное расширение вен нижних конечностей без язвы или воспаления
488779	19 covid лечение пациент рекомендовать с схема тяжелый форма	рекомендованные схемы лечения пациентов с тяжелой формой COVID-19
488779	19 covid лечение пациент рекомендовать с стационар схема тяжелый форма	Рекомендованные схемы лечения пациентов с тяжелой формой COVID-19 в стационаре
488779	19 covid дн лечение орс пациент пневмония рекомендовать с стационар схема тяжелый условие форма	рекомендованные схемы лечения пациентов тяжелой формы (пневмония с ДН ОРС) COVID-19 в условиях стационара
488782	грипп и общий пневмония	общая информация по пневмонии и гриппу
488782	грипп и пневмония	грипп и пневмония
488931	клинический прободной рекомендация язва	прободная язва: клиническая рекомендация
488931	клинрекомендация прободной язва	клинрекомендация по прободной язве
488931	кр прободной язва	КР по прободной язве
523250	боль ведение грудь лист пациент с чек	чек-лист по ведению пациента с болью в груди
523250	боль грудь лист чек	боль в груди чек-лист
534341	абсцесс бартолиновый железа клинрекомендация	Абсцесс бартолиновой железы клинрекомендация
534341	абсцесс бартолиновый железа	Абсцесс бартолиновой железы
488404	797н приказ	Приказ № 797н
488404	коклюш легкий медико первичный помощь ребенок санитарный стандарт степень тяжесть	стандарт первичной медико-санитарной помощи детям при коклюше легкой степени тяжести
488404	09 11 2012 797н минздрав приказ россия	Приказ Минздрава России от 09.11.2012 № 797н
488405	1067н	№ 1067н
488405	1067н приказ	Приказ № 1067н
488405	1067н 11 18 2021 минздрав приказ россия	Приказ Минздрава России от 18.11.2021 № 1067н
488406	05 07 2016 463н мз приказ	Приказ МЗ от 05.07.2016 № 463н
488406	боль головной медицинский острый помощь скорый стандарт	стандарт скорой медицинской помощи при острой головной боли
578493	беременный и индивидуальный карта медицинский родильница	Индивидуальная медицинская карта беременной и родильницы
578493	111 20 форма	Форма №111 у 20
488652	вирусный пневмония	пневмония вирусная
488653	гепатит ребенок	гепатит у детей
488653	гепатит острый	острый гепатит
488653	гепатит неизвестный	неизвестный гепатит
488656	гипостатический пневмония	пневмония гипостатическая
488656	застойный пневмония	застойная пневмония
488873	желчный пузырь расстройство функциональный	Функциональные расстройства желчного пузыря
488873	дискинезия желчный пузырь	дискинезия желчного пузыря
488873	желчный пузырь функциональный	функциональное желчного пузыря
488904	ампула нс пустой уничтожение	уничтожение пустых ампул от нс
488904	ампула морфин пустой уничтожение	уничтожение пустых ампул морфина
488563	врожденный митральный недостаточность	Врожденная митральная недостаточность
488563	вмн	ВМН
488566	11 12 2012 907н приказ	Приказ № 907н  от 12.11.2012
488566	взрослый медицинский население оказание помощь порядок профиль урология	Порядок оказания медицинской помощи взрослому населению по профилю урология
488595	боевой лечение методический рекомендация травма	травма боевая лечения методические рекомендации
488595	боевой лечение рекомендация травма	рекомендации по лечению боевой травмы
488595	боевой лечение травма	боевая травма лечения
475798	весь материал пароксизмальный тахикардия	пароксизмальная тахикардия все материалы
488998	сибирский язва	что такое сибирская язва
488998	определение сибирский язва	определение сибирской язвы
489000	роговица язва	язва роговицы
489001	конечность нижний трофический язва	трофическая язва нижних конечностей
489001	голень язва	язва голени
489002	варикозный вена конечность нижний расширение с язва	варикозное расширение вен нижних конечностей с язвой
489002	конечность нижний трофический язва	трофическая язва нижних конечностей
489002	инфицированный конечность нижний трофический язва	инфицированные трофические язвы нижних конечностей
488984	двенадцатиперстный желудок и кишка язва	язва желудка и двенадцатиперстной кишки
488984	двенадцатиперстный кишка язва	двенадцатиперстная кишка язва
488987	диагностика и новый острый правило тонзиллит фарингит	новые правила диагностики острого тонзиллита и фарингита
488987	бактериальный тест фарингит	Тест на бактериальный фарингита
488987	бгс тест экспресс	экспресс-тест на БГСА
490327	и или или лицевой лобный мать мать медицинский медицинский несоответствие плод плод подбородочный помощь помощь предлежание предоставление предполагать размер таз требовать установленный	Медицинская помощь матери при установленном или предполагаемом несоответствии размеров таза и плода. Лицевое, лобное или подбородочное предлежание плода, требующее предоставления медицинской помощи матери
490327	и клинрекомендация несоотвтсествие плод размер таз	несоотвтсествие размеров таза и плода клинрекомендация
490327	клинрекомендация лицевой мать помощь предлежание	клинрекомендация по помощи матери при лицевом предлежании
490327	и мать медпомощь несоответствие плод предполагать размер таз	медпомощь матери при предполагаемом несоответствии размеров плода и таза
490875	оои укладка	укладка оои
490875	инфекция парентеральный профилактика укладка	укладка для профилактики парентеральных инфекций
490874	подборка укладка	подборка укладок
490874	быть должный какой укладка	какие укладки должны быть
490874	поликлиника укладка	укладки в поликлинике
490874	быть должный каждый который медорганизация укладка	укладки, которые должны быть в каждой медорганизации
490876	анафилактический медицинский помощь укладка шок	укладка медицинской помощи при анафилактическом шоке
490876	анафилактический и неотложный помощь укладка шок экстренный	укладка экстренной и неотложной помощи анафилактический шок
490877	неотложный ребенок состояние укладка	неотложные состояния у детей укладка
490877	первичный помощь укладка	укладка первичной помощи
489382	гбн признак ранний	ранние признаки ГБН
489382	болезнь гемолитический новорожденный признак ранний	ранние признаки гемолитической болезни новорожденных
489366	гипербилирубинемия основной патологический причина	патологическая гипербилирубинемия основные причины
489367	дом желтуха родильный тип четыре этап	четыре типа желтух на этапе родильного дома
489376	гемолитический желтуха ребенок	гемолитические желтухи у детей
489521	дисциркуляторный мкб энцефалопатия	дисциркуляторная энцефалопатия мкб
489521	дисциркуляторный неуточненный энцефалопатия	дисциркуляторная энцефалопатия неуточненная
489525	гипертензивный энцефалопатия	энцефалопатия гипертензивная
489526	энцефалопатия	энцефалопатия
489527	ребенок энцефалопатия	энцефалопатия у детей
489527	пэп	ПЭП
489528	неуточненный энцефалопатия	неуточненная энцефалопатия
489528	4 g93 неуточненный энцефалопатия	g93.4 энцефалопатия неуточненная
489532	генез сочетать энцефалопатия	сочетанного генеза энцефалопатия
489532	генез смешать энцефалопатия	энцефалопатия смешанного генеза
489534	билирубиновый энцефалопатия	энцефалопатия билирубиновая
489534	желтуха ядерный	желтуха ядерная
489535	1 2 дисциркулятона симптом стадия энцефалопатия	симптомы дисциркулятоной энцефалопатии 1-2 стадии
489536	постаноксический энцефалопатия	Постаноксическая энцефалопатия?????
489536	постреанимационный энцефалопатия	энцефалопатия постреанимационная
489538	токсический энцефалопатия	энцефалопатия токсическая
489539	алкогольный энцефалопатия	энцефалопатия алкогольная
489360	гипербилирубинемия желтуха и новорожденный патологический патологический	патологическая гипербилирубинемия и патологические желтухи новорожденных
489360	гипербилирубинемия патологический	патологическая гипербилирубинемия
489360	желтуха новорожденный патологический	патологические желтухи новорожденных
489520	дисциркуляторный медико первичный помощь протокол санитарный энцефалопатия	Протокол первичной медико-санитарной помощи при дисциркуляторной энцефалопатии
489520	дисциркуляторный дисциркуляторный номер помощь приказ специализированный стандарт стандарт энцефалопатия энцефалопатия	Стандарт специализированной помощи при дисциркуляторной энцефалопатии/Дисциркуляторная энцефалопатия стандарт номер приказа
489520	диспансерный дисциркуляторный наблюдение энцефалопатия	Диспансерное наблюдение дисциркуляторная энцефалопатия
489520	лечение энцефалопатия	энцефалопатия лечение
489299	гипербилирубинемия причина транзиторный	транзиторной гипербилирубинемии причины
489308	желтуха клинический критерий физиологический	клинические критерии физиологической желтухи
489309	желтуха критерий лабораторный физиологический	физиологическая желтуха лабораторные критерии
489270	криглер найяр синдром	синдром Криглера-Найяра
489271	ротор синдром	синдром  Ротора
489272	жильбер синдром	Жильбера синдром
489273	дабин джонсон синдром	синдром Дабина-Джонсона
489386	желтуха механический новорожденный	механические желтухи у новорожденных
489387	желтуха клинический механический новорожденный основной особенность	основные клинические особенности механических желтух у новорожденных
489387	желтуха клинический механический новорожденный особенность	клинические особенности механических желтух новорожденных
489390	желтуха печеночный ребенок	печеночные желтухи у детей
489391	гбн гипербилирубинемия группа не риск с связанный тяжелый	группа риска по тяжелой гипербилирубинемии, не связанной с ГБН
489394	ведение гипербилирубинемия новорожденный с	ведение новорожденных с гипербилирубинемией
489288	жильбер клинический проявление синдром	клинические проявления синдрома Жильбера
489288	жильбер симптом синдром	синдром Жильбера симптомы
489288	жильбер клиника синдром	синдром Жильбера клиника
489291	гипербилирубинемия желтуха и новорожденный транзиторный физиологический	транзиторная гипербилирубинемия и физиологическая желтуха новорожденных
489291	гипербилирубинемия транзиторный	транзиторная гипербилирубинемия
489291	желтуха новорожденный физиологический	физиологическая желтуха новорожденных
489616	вид дисциркуляторный энцефалопатия	дисциркуляторная энцефалопатия виды
489618	3 дисциркуляторный симптом стадия энцефалопатия	симптомы дисциркуляторной энцефалопатии на 3 стадии
489619	дэп стадия	стадии ДЭП
489619	дисциркуляторный стадия энцефалопатия	дисциркуляторная энцефалопатия стадии
489621	алкогольный лечение энцефалопатия	алкогольная энцефалопатия лечение
489622	алкогольный лечение протокол энцефалопатия	протокол лечения алкогольной энцефалопатии
489623	билирубиновый картина клинический энцефалопатия	клиническая картина билирубиновой энцефалопатии
489623	билирубиновый клиника энцефалопатия	Клиника билирубиновой энцефалопатии
489623	билирубиновый симптоматика энцефалопатия	симптоматика билирубиновой энцефалопатии
489624	билирубиновый риск фактор энцефалопатия	факторы риска по билирубиновой энцефалопатии
489625	билирубиновый лечение энцефалопатия	билирубиновой энцефалопатии лечение
489215	гипербилирубинемия причина	гипербилирубинемия причины
489216	гипербилирубинемия механизм основной	основные механизмы гипербилирубинемии
489216	гипербилирубинемия механизм	механизмы гипербилирубинемии
489217	билирубиновый нарушение обмен уровень	уровень нарушения билирубинового обмена
489262	гипербилирубинемия наследственный	Наследственные гипербилирубинемии
489207	гипербилирубинемия	гипербилирубинемия
489207	гипербилирубинемия определение	гипербилирубинемия определение
489207	гипербилирубинемия это	гипербилирубинемия это
490559	анальный клинический недостаточность рекомендация сфинктер	клиническая рекомендация по недостаточности анального сфинктера
490559	анальный клинрекомендация недостаточность сфинктер	клинрекомендация по недостаточности анального сфинктера
490549	вкк ответственный приказ	вкк приказ об ответственном
490549	весь вкк приказ	все приказы по вкк
490538	435н	№ 435н
490538	06 2016 30 435н минздрав приказ россия	Приказ Минздрава России от 30.06.2016 № 435н
490539	378н мз приказ	приказ мз № 378н
490539	06 17 2013 378н минздрав приказ россия	Приказ Минздрава России от 17.06.2013 № 378н
490539	06 17 2013 378 приказ	приказ № 378 от 17.06.2013
490537	1093н	№ 1093н
490537	07 11 2017 403н мз приказ	приказ мз от 11.07.2017 № 403н
490541	лечение онмк приказ	приказ по лечению онмк
490541	09 2022 29 639н мз приказ	Приказ МЗ от 29.09.2022 № 639н
490542	538н	№ 538н
490542	07 2016 27 538н минздрав приказ россия	Приказ Минздрава России от 27.07.2016 № 538н
490542	538н приказ	приказ 538н
490551	i клинический мукополисахаридоз ребенок рекомендация тип	мукополисахаридоз тип I у детей клиническая рекомендация
490551	i клинический мукополисахаридоз рекомендация тип	клиническая рекомендация по мукополисахаридозу I типа
490551	i клинрекомендация мукополисахаридоз тип	по мукополисахаридоз I типа клинрекомендация
490553	европа и лечить пнб россия сша	Как в Европе, США и России лечат ПНБ
490553	европа и и какой лечение обследование отличие пациентка пнб россия с	Какие отличия в обследовании и лечении пациенток с ПНБ в Европе и России
490213	клинический обострение подагра случай	Клинический случай обострения подагры
490213	клинический подагра пример	Подагра клинический пример
490213	артрит клинический подагрический случай	Клинический случай подагрический артрит
490525	03 12 2009 944н минздравсоцразвитие приказ россия	Приказ Минздравсоцразвития России от 03.12.2009 № 944н
490525	03 12 2009 944н заболевание медицинский минздравсоцразвитие население оказание онкологический помощь порядок приказ россия утверждение	приказ минздравсоцразвития россии от 03.12.2009 № 944н об утверждении порядка оказания медицинской помощи населению при онкологических заболеваниях
490534	303н	№303н
490534	04 05 2022 303н минздрав приказ россия	Приказ Минздрава России от 04.05.2022 № 303н
490535	11 2014 28 787н минздрав приказ россия	приказ Минздрава России от 28.11.2014 № 787н
490535	787 приказ	приказ № 787
490535	безопасность ведомственный и качество контроль меддеятельность порядок	порядок ведомственного контроля качества и безопасности меддеятельности
490535	787н	№ 787н
490536	весь поликлиника приказ	все приказы по поликлинике
490536	поликлиника приказ	приказы по поликлинике
490536	перечень поликлиника приказ	перечень приказов для поликлиники
490182	0 47 o	O 47.0
490182	0 47 o мкб	МКБ O 47.0
490185	11 9 i	I 11.9
490185	11 9 i мкб	МКБ I 11.9
490186	67 8 i мкб	МКБ I 67.8
490186	8 i67	I67.8
490187	20 8 i мкб	мкб I 20.8
490187	8 i20	I20.8
490188	1 86 k мкб	МКБ K 86.1
490188	1 k86	K86.1
490189	2 67 i	I 67.2
490189	2 67 i мкб	МКБ I 67.2
490190	20 9 i мкб	мкб I 20.9
490190	9 i20	I20.9
489918	ведение двенадцатиперстный желудок и кишка пациент протокол с язва	Протокол ведения пациентов с язвой желудка и двенадцатиперстной кишки
489912	качество критерий медицинский помощь энцефалопатия	Энцефалопатии критерии качества медицинской помощи
489913	приказ энцефалопатия	приказы по энцефалопатии
489913	лечение приказ стандарт утверждение энцефалопатия	приказ по  утверждению стандарта по лечению энцефалопатии
489914	осмотр пациент пневмония с шаблон	шаблоны осмотра пациентов с пневмонией
489914	пневмония шаблон	пневмонии шаблон
489915	ведение лист пациент пневмония с чек	чек-листы по ведению пациентов с пневмонией
489915	ведение лист пациент пневмония чек	пневмония чек-листы по ведению пациентов
489915	лист пневмония чек	чек-лист по пневмонии
489917	пневмония протокол	протоколы пневмония
489917	осложнение пневмония с тяжелый	тяжелая пневмония с осложнениями
489917	взрослый внебольничный лечение пневмония протокол течение тяжелый	протокол лечения внебольничной пневмонии у взрослых тяжелое течение
489917	внебольничный лечение пневмония протокол	протокол лечения внебольничной пневмонии
490157	05 16 2017 226н минздрав приказ	Приказ Минздрава от 16.05.2017 № 226н
490157	исключение качество медпомощь медпомощь омс порядок приказ экспертиза	приказ по порядку экспертизы качества медпомощи, за исключением медпомощи по ОМС
490157	226н приказ	Приказ № 226н
492507	вариант зуб одиночный протезирование	Варианты протезирования при одиночном зубе
492507	нижний челюсть чспп	ЧСПП на нижней челюсти
492509	санпин стоматолог	СанПиН для стоматолога
492509	санминимум стоматолог	Санминимум для стоматолога
490454	носильщик санитар	носильщик санитар
492865	0 s37 мкб	мкб S37.0
492865	0 37 s почка травма	S 37.0 Травма почки
492866	90 c	C 90
492866	c90 мкб	мкб C90
492867	18 c мкб	МКБ C 18
492867	c18 злокачественный кишка новообразование ободочный	C18 злокачественное новообразование ободочной кишки
492867	18 c	C 18
491327	вызов карта медицинский помощь скорый	Карта вызова скорой медицинской помощи
491327	110 форма	форма 110 у
491672	107 бланк журнал рецептурный учет	журнал учета рецептурных бланков 107
491672	1 107 рецепт форма	форма рецепта 107-1/у
491689	активность артрит ревматоидный степень	степень активности ревматоидного артрита
491689	das28 индекс	Индекс DAS28
491689	cdai индекс	Индекс CDAI
491113	клинический недостаточность разбор рекомендация сердечный хронический	Хроническая сердечная недостаточность разбор клинической рекомендации
491113	клинрекомендация разбор хсн	ХСН разбор клинрекомендации
491119	неотложный помощь схема	Схемы неотложной помощи
491119	алгоритм первый помощь	Алгоритмы первой помощи
491120	алгоритм антибиотик подбор	Алгоритмы подбора антибиотиков
491120	антибиотик подбор схема	Схема подбора антибиотиков
491120	антибиотик подбирать	Как подобрать антибиотики
491399	гингивит лечение	лечение гингивита
491399	гингивит лечение острый	лечение при острого гингивита
491400	гингивит	гингивит
491400	гингивит клинрекомендация	клинрекомендация гингивит
490408	клинический ожирение поить ребенок рекомендация	Клиническая рекомендация пои ожирению у детей
490408	клинрекомендация ожирение ребенок	ожирение у детей клинрекомендация
490408	клинический ожирение ребенок рекомендация	ожирение у детей клиническая рекомендация
493881	алгоритм периоперационный профилактика	алгоритм периоперационной профилактики
493881	алгоритм антибактериальный периоперационный проведение профилактика	Алгоритм по проведению периоперационной антибактериальной профилактики
493881	алгоритм антибиотико профилактика	алгоритм антибиотико- профилактики
491710	гипотиреоз симптом	симптомы гипотиреоза
491710	гипотиреоз жалоба	жалобы гипотиреоз
491710	аутоиммунный жалоба тиреоидит	аутоиммунный тиреоидит жалобы
523251	боль грудь осмотр шаблон	боли в груди шаблоны осмотра
527165	бирадс стадирование узи	бирадс стадирование по узи
527165	bi rads классификация	классификация BI RADS
527165	birads	BIRADS
527165	birads шкала	шкала BIRADS
527493	провизор профессиональный стандарт	профессиональный стандарт провизор
527493	кардиолог профстандарт	Профстандарт кардиолога
527493	гериатр профстандарт	Профстандарт гериатра
527493	врач медпомощь паллиативный профстандарт	Профстандарт врача по паллиативной медпомощи
527493	должностной и инструкция подборка профстандарт	Подборка профстандартов и должностных инструкций
527493	весь врач профессиональный стандарт	Все профессиональные стандарты врачей
491646	койка работа расчет функционирование	расчет работы (функционирования) койки
491646	койка оборот рассчитать	как рассчитать оборот койки
491646	койка работа	работа койки
491808	внчс операция	операция на ВНЧС
491808	внчс вывих лечение хирургический	хирургическое лечение вывиха ВНЧС
491390	1 2023г выписка правило рецепт с сентябрь	правила выписки рецептов с 1 сентября 2023г.
491390	выписка новый правило рецепт	Новые правила выписки рецептов
491390	1 препарат рецепт с сентябрь	рецепты на препараты с 1 сентября
470189	боль головной клин напряжение рекомендация	Головная боль напряжения клин рекомендация
470189	гбн	ГБН
491998	идс стоматология терапевтический	ИДС терапевтическая стоматология
491998	анкета пациент стоматология	анкета пациента в стоматологии
492344	лечение после травма эндодонтический	эндодонтическое лечение после травмы
492344	корень перелом эндодонтия	эндодонтия при переломе корня
492349	болезнь диагностика и микулич шегрена	диагностика болезней Шегрена и Микулича
492349	болезнь и лечение микулич шегрена	лечение болезней Шегрена и Микулича
492333	внчс вывих лечение метод	методы лечения вывиха ВНЧС
492333	внчс вправление вывих	вправление вывиха ВНЧС
491727	аорта врожденный подклапанный стеноз	Врожденный подклапанный стеноз аорты
491727	врожденный пес	Врожденный ПСА
491794	постковидный психоз	постковидный психоз
491794	лечение постковидный психоз	постковидный психоз лечение
493037	5 t90 мкб	МКБ T90.5
493037	5 t90 внутричерепной последствие травма	T90.5 Последствия внутричерепной травмы
493037	5 90 t	T 90.5
493036	2 70 i	I 70.2
493036	2 70 i артерия атеросклероз конечность	I 70.2 Атеросклероз артерий конечностей
493036	2 i70	I70.2
493928	курортный лечение приказ санаторный	санаторно-курортное лечение приказы
493928	весь курортный лечение приказ санаторный	санаторно-курортное лечение все приказы
493928	курица лечение приказ сан	приказ по сан-кур лечению
492871	c20 мкб	МКБ C20
492871	20 c злокачественный кишка новообразование прямой	C 20 Злокачественное новообразование прямой кишки
492871	20 c	C 20
493930	1090н 11 2021 23 мз приказ рф	Приказ МЗ РФ от 23.11.2021 № 1090н
493930	1090 приказ	приказ № 1090
493930	1090н приказ	приказ № 1090н
493938	503y приказ	приказ № 503y
493938	503н	№ 503н
493938	368н приказ	приказ № 368н
493938	503н мз приказ рф	приказ мз рф № 503н
493942	12 1622н 2012 28 мз приказ рф	Приказ МЗ РФ от 28.12.2012 № 1622н
493942	1622 приказ	приказ № 1622
493942	и медицинский помощь предсердие специализированный стандарт трепетание фибрилляция	стандарт специализированной медицинской помощи при фибрилляции и трепетании предсердий
493942	1622н	№ 1622н
494058	гепатоцеллюлярный рак	рак гепатоцеллюлярный
494058	гепатоцеллюлярный печень рак	печени рак гепатоцеллюлярный
494058	гепатоцеллюлярный клинический печень рак рекомендация	Рак печени гепатоцеллюлярный: клиническая рекомендация
494544	диагностика кг тэла эхо	Диагностика ТЭЛА на Эхо КГ
494544	тэла эхокг	ТЭЛА на ЭхоКГ
494544	признак тэла эхокг	ЭхоКГ признаки ТЭЛА
550385	07 2020 31 786н мз приказ рф	Приказ МЗ РФ от 31.07.2020 № 786н
550385	786н	786н
550385	взрослый заболевание медпомощь порядок стоматологический	порядок медпомощи взрослым при стоматологических заболеваниях
550385	07 2020 31 786н минздрав приказ рф	Приказ Минздрава РФ от 31.07.2020 № 786н
494586	лекарственный печень поражение	Лекарственное поражение печени
494586	лпп	ЛПП
495444	пв сопа	СОПы по ПВ
495444	вещество психотропный сопа	СОПЫ по психотропным веществам
523252	боль грудь лечение протокол	боль в груди протоколы лечения
504032	госпитализация микрофлора опасный с сопа	СОП госпитализация с опасной микрофлорой
504032	инфекция кишечный профилактика сопа	СОП Профилактика кишечной инфекции
517697	гидрокинезотерапия это	Гидрокинезотерапия это
517697	гидрокинезитерапия	гидрокинезитерапии
517697	гидрокинезотерапия	Гидрокинезотерапия
531023	беременность вич инфекция	вич-инфекция при беременности
531023	беременность ведение вич инфекция	ведение беременности при ВИЧ-инфекции
