bot	sys	pubid	text	templateId	templateText	timestamp	etalon_text
kuber	8.0	200	Нужно ли обучать в УЦ членов комиссии по работам повышенной опасности по каждому виду программ(например, у нас тепловые энергоустановки, технологическое оборудование, компрессорные установки)?	568152	Обучите членов комиссии в учебном центре по программе Б и по программам, обязательным для работников, в отношении которых будет проводиться проверка знания (подп. «е» п. 53 Порядка обучения № 2464). Подробнее смотрите https://plus.1otruda.ru/#/document/12/494637/actual/	2024-01-31T08:34:46.798	член комиссия работодатель программа обучение работа повышенный опасность должный быть обучать учебный центр весь программа который быть проверять знание
kuber	8.0	68	Добрый день! При переходе в другую  компанию, будет действительно обучение, которое прошли в конце года по ОТ и др.?	558441	Обучите требованиям охраны труда по программе А:руководителя организации;заместителей руководителя организации, на которых приказом работодателя возложены обязанности по охране труда;руководителей структурных подразделений организации и их заместителей;специалиста по охране труда;членов комиссии по проверке знания требований охраны труда;членов комитетов (комиссий) по охране труда;уполномоченных по охране труда.Это указано в пункте 53 Порядка обучения № 2464. Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/12/482671/actual/	2024-01-31T08:35:05.199	сколько час и кто проходить обучение программа а
kuber	8.0	67	Вопрос: Должны ли члены комиссии по проверке знания требований охраны труда у работодателя (внутренняя комиссия организации) проходить после обучения в учебном центре проверку знаний с использованием единой общероссийской справочно-информационной системы по охране труда в информационно-телекоммуникационной сети Интернет?	582961	В Порядке обучения № 2464 не упоминается, что комиссия по проверке знания работодателей, которые организовали обучение внутри организации, должна проходить тестирование. Ссылка по вашему вопросу https://1otruda.ru/#/document/86/689513/actual/	2024-01-31T08:37:15.512	должный ли комиссия проверка знание охрана труд работодатель проходить проверка знание тестирование единый общероссийский справочный информационный система охрана труд еисот
kuber	8.0	196	ужно ли рабочим ежегодно проводить обучение по охране труда по программа А Б	521215	Работодатель обязан проводить оценку уровня профрисков перед вводом в эксплуатацию производственных объектов и вновь организованных рабочих мест (абзац 7 ч. 3 ст. 214 ТК, п. 25 примерного положения СУОТ).Далее работодатель обязан постоянно выявлять опасности и оценивать риски (абзац 5 ч. 3 ст. 214 ТК). Подробнее см. https://ot.action360.ru/#/document/86/443263/actual/	2024-01-31T08:37:51.584	провожать оценка профессиональный риск ежегодно
kuber	8.0	196	"Доброе утро! Вопрос: Какая периодичность проверки знаний по программе ""В"" у руководителей подразделений?"	551370	Всех работников рабочих профессий обучайте по программе Б не реже одного раза в три года (подп. «д» п. 53 и п. 59 Правил обучения № 2464). Подробнее см. https://ot.action360.ru/#/document/86/630314/actual/	2024-01-31T08:50:37.842	рабочий проверка знание периодичность
kuber	8.0	200	по внеплановой надо. а если в это время была плановая то надо или нет? полгода не прошло	556441	С 1 сентября 2022 года регулирует обучение по охране труда Порядок, утвержденный постановлением Правительства от 24.12.2021 № 2464. Подробнее см. https://plus.1otruda.ru/#/document/16/140392/actual/	2024-01-31T08:56:27.674	с какой дата надо провожать внеплановый проверка знание пп рф 2464 24 12 2021
kuber	8.0	200	Добрый день, подскажите пожалуйста периодичность инструктажа на рабочем месте во вредных условиях труда. Не могу вспомнить в каком документе ГОСТе или письменном разъяснении было указано , что вредникам проводят инструктаж на РМ 1 раз в квартал.	471762	Повторный противопожарный инструктаж проводят в соответствии с графиком занятий, который утверждает руководитель организации. Подробнее см. https://plus.1otruda.ru/#/document/86/492684/actual/	2024-01-31T09:01:26.291	инструктаж рабочий место пожарный безопасность периодичность
kuber	8.0	68	Добрый день, прошу дать пояснение какую группу по электробезопасности должны иметь операторы, которые выполняют работы ,например, скобосшивающей машине, АВТОМАТИЧЕСКой МАШИНе ДЛЯ ИЗГОТОВЛЕНИЯ КОРОБОК с дополнительной высечкой и печатью?	566025	Если специалист по охране труда проводит обучение на I группу по электробезопасности или контролирует электроустановки организаций потребителей электроэнергии, то у него должна быть IV группа по электробезопасности. Подробнее см. https://vip.1otruda.ru/#/document/12/468542/actual/	2024-01-31T09:12:01.406	какой группа электробезопасность должный быть специалист охрана труд
kuber	8.0	68	добрый день, подскажите нужно ли проводить стажировку на рабочем месте  водителя погрузчика если он обучался в специализированной организации и получил удостоверение	478564	Получите доступ к базе готовых программ стажировок, которые составили по порядку обучения № 2464. Подробнее смотрите https://vip.1otruda.ru/#/document/16/124782/actual/	2024-01-31T09:16:17.728	стажировка рабочий место сварщик
kuber	8.0	67	"с какой периодичностью нужно обучать работников по КЦН ""Рабочий люльки""?"	558452	Обучите применению и использованию средств индивидуальной защиты в течение 60 календарных дней после приема работу или перевода на другую работу (п. 41 Порядка обучения № 2464). Далее см. https://1otruda.ru/#/document/86/497307/actual/	2024-01-31T09:40:44.669	с какой периодичность обучать применение и использование средство индивидуальный защита
kuber	8.0	68	изменения в охране труда в 2024 году	582382	В таблице – изменения по охране труда, пожарной безопасности, промбезопасности и экологии, которые начинают действовать в 2024 году. Подробнее смотрите https://vip.1otruda.ru/#/document/16/138055/actual/	2024-01-31T09:42:05.090	изменение охрана труд 2024 г
kuber	8.0	196	нужно ли заказчику проводить инструктаж на рабочем месте для подрядной организации?	463354	Проведите вводный инструктаж с персоналом подрядчиков, которые работают на территории вашей организации.Инструктажи на рабочем месте – первичный, повторный, внеплановый и целевой, проводят по условиям договора между вашей и подрядной организацией. Далее читайте https://ot.action360.ru/#/document/12/428786/actual/	2024-01-31T09:42:07.180	инструктаж с подрядный организация
kuber	8.0	200	Добрый день, 1,3 м высота в каких случаях ограничивается?	540058	Работников 3 группы можно допустить к непосредственному выполнению работ, если они подтвердили свою квалификацию и получили удостоверение на соответствующую группу (п. 15 Правил). Подробнее в материале https://plus.1otruda.ru/#/document/86/610630/actual/	2024-01-31T09:43:47.975	работник 3 группа сам лазить высота
kuber	8.0	68	Добрый день! нужно ли пронумеровать и прошивать ИОТ?	580750	Номера картам СОУТ присваивает эксперт организации, которая проводит спецоценку. Смотрите подробнее https://vip.1otruda.ru/#/document/12/503857/actual/	2024-01-31T10:07:18.390	пронумеровывать рабочий место проведение спецоценка
kuber	8.0	79	нужна ли санитарная книжка для уборщицы которая убирает жилые помещения?	555786	Работодатели за свой счет выдают работникам дерматологические СИЗ (далее – ДСИЗ) и смывающие средства (ст. 214 ТК). Подробнее см. https://budget.1otruda.ru/#/document/16/139919/actual/	2024-01-31T10:12:40.808	смывать средство уборщица приказ 776н
kuber	8.0	68	Добрый день. Нужны законы, подтверждающие обязанность компании приобрести для специалиста по охране труда справочную систему	463217	Для 6-го, 7-го и 8-го уровней квалификации в профстандарте предусмотрены разные обязанности. Читайте подробнее https://vip.1otruda.ru/#/document/86/481437/actual/	2024-01-31T10:14:34.324	функция специалист охрана труд
kuber	8.0	68	"Добрый день! При скачивании памятки ""Как подавать заявление в реестр обученных работников по охране труда с 1 марта"" скачивается только документ в ворде. А картинки (скрины рабочего стола не скачиваются. Как скачать документ полностью?"	462102	В памятке отражены разделы и содержание инструкции. Подробнее смотрите https://vip.1otruda.ru/#/document/86/480008/actual/	2024-01-31T10:14:57.158	скачать памятка какой включать инструкция охрана труд
kuber	8.0	68	Если в картах оценки рисков нет воздействия на сотрудника в связи с которым нужно выдавать дерматологические средства, нужно ли разрабатывать какие то нормы?	517744	Карты оценки профрисков для офисных работников:генеральный директорюристюрисконсультфинансовый директормаркетолог секретарьбухгалтерменеджеруправляющийэкономиструководительдокументоведоператор колл-центра Подробнее см. https://vip.1otruda.ru/#/document/16/121204/actual/	2024-01-31T10:17:23.383	карта оценка профессиональный риск офис
kuber	8.0	68	Добрый день ,вопрос:какие локальные документы по пожарной безопасности должны быть разработаны в микроорганизации численностью менее 50 человек (медицинская микроорганизация 14 человек по штату)	515775	Разработайте основные документы по пожарной безопасности – приказы, инструкции, документы по обучению, журналы и техническую документацию. Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/16/132570/actual/	2024-01-31T10:33:12.537	какой документ обновлять пожарный безопасность
kuber	8.0	196	Нужно ли обучать учителей по курсу Безопасные методы и приемы выполнения работ (пп. Б п. 46 ПП РФ № 2464)	556439	В обучение охране труда входит пять процедур:инструктажи по охране труда;обучение требованиям охраны труда;обучение оказанию первой помощи;обучение применению СИЗ;стажировка на рабочем месте.Как заносить данные в реестр Минтруда, читайте в материале.Регулирует процедуры Порядок обучения по охране труда и проверки знания требований охраны труда, утвержденный постановлением Правительства от 24.12.2021 № 2464. Вот ссылка по вашему вопросу https://ot.action360.ru/#/document/16/140392/actual/	2024-01-31T10:34:16.340	организовывать обучение пп 2464
kuber	8.0	68	сколько действительно псих освидетельствование по приказу 342н?	462665	Порядок прохождения обязательного психиатрического освидетельствования работниками, осуществляющими отдельные виды деятельности (далее – Порядок № 342н) утвержден приказом Минздрава от 20.05.2022 № 342н. Подробнее смотрите https://vip.1otruda.ru/#/document/16/122871/actual/	2024-01-31T10:39:21.358	псих освидетельствование 342
kuber	8.0	200	Доброго дня, подскажите, а по каким пунктам 29 н приказа направить на предварительный медосмотр по должности няня?	422220	Организуйте предварительный медосмотр по алгоритму.Составьте список лиц, поступающих на работу, подлежащих предварительным осмотрам. Подробнее см. https://plus.1otruda.ru/#/document/16/119028/actual/	2024-01-31T10:58:46.865	предварительный медосмотр директор
kuber	8.0	68	Должны ли выдаваться Дерматологические средства для защиты от биологических факторов (микроорганизмов): грибов (средства с противогрибковым (фунгицидным) действием) работникам которые обеспечены обувью специальной для защиты от механических воздействий (истирания) имеющую перфорацию или не имеющую перфорацию?	565238	Воспользуйтесь шаблоном приказа, чтобы утвердить Нормы выдачи работникам дерматологических СИЗ по новым правилам, которые утверждены приказом Минтруда от 29.10.2021 № 766н. Смотрите подробнее https://vip.1otruda.ru/#/document/118/132165/actual/	2024-01-31T11:00:37.585	образец норма выдача дерматологический средство индивидуальный защита и смывать средство етна
kuber	8.0	196	если работы только планируются и не проведена ни оценка проф рисков, ни СОУТ, то нормы выдачи на основании чего разрабатывать, только на основании приложения 1 ЕТН?	567757	Если для профессии указывают условия выполнения работ, при которых выдают дополнительный минимальный комплект СИЗ, то его включают в нормы только при наличии таких условий. Подробнее в материале https://ot.action360.ru/#/document/86/659128/actual/	2024-01-31T11:08:11.560	применение приложение 1 етна обязательно
kuber	8.0	67	здравствуйте. Подскажите, пожалуйста, положение о системе управления проф.рисками и положение по идентификации и определению уровня проф.рисков  - это два разных локальных нормативных акта и они оба должны быть в организации?	581002	Скачайте шаблон положение по идентификации опасностей и определению уровня профрисков. Подробнее см. https://1otruda.ru/#/document/118/117973/actual/	2024-01-31T11:15:17.191	положение идентификация опасность и определение уровень профессиональный риск
kuber	8.0	68	что грозит предприятию , если на территории нет прачечных и не заключен договор со сторонней организацией о стирке и химчистке сиз?	548385	За невыдачу СИЗ 1-го класса риска грозит штраф для должностного лица 5 тыс. руб., для организации — 80 тыс. руб. За невыдачу СИЗ 2-го класса риска грозит штраф для должностного лица 30 тыс. руб., для организации — 150 тыс. руб. Далее см. https://vip.1otruda.ru/#/document/16/139192/actual/	2024-01-31T11:39:36.532	какой штраф не проведение стирка сизый
kuber	8.0	67	надо ли обучать рабочих при работе с баллоном пропана абочее давление, мпа 1,6 (не подконтрольные ростехнадзору)‎ по программе 46в?	565072	Эксплуатация баллонов под избыточным давлением регулируется Правилами промышленной безопасности при использовании оборудования, работающего под избыточным давлением, утвержденными приказом Ростехнадзора от 15.12.2020 № 536. Подробнее в материале https://1otruda.ru/#/document/16/74937/actual/	2024-01-31T11:41:07.153	использовать баллон избыточный давление
kuber	8.0	68	Добрый день! Подскажите нам пожалуйста в инструкции по охране труда должен быть указан перечень опасных и вредных производственных факторов согласно проведенной спецоценки?	533750	Инструкции по охране труда разрабатывают на основе:условий труда, характерных для конкретной должности, профессии или вида работ;требований правил по охране труда для своей отрасли или конкретного вида работ;правил и инструкций по безопасной эксплуатации оборудования;ремонтной документации изготовителей оборудования;технологической документации производства;ГОСТов, СанПиНов, гигиенических нормативов, стандартов безопасности;результатов спецоценки и профрисков. Далее см. https://vip.1otruda.ru/#/document/86/600344/actual/	2024-01-31T11:46:24.961	согласно какой документ разрабатываться инструкция охрана труд
kuber	8.0	196	Подскажите, пожалуйста, как правильно подобрать теплую одежду для работников предприятия, располагающемся в 1 -м климатическом поясе	562079	Определите классы защиты для СИЗ от воздействия:воды;растворов кислот;пониженных температур в зимний период года;искр и брызг расплавленного метала;нефти и нефтепродуктов;нетоксичной пыли.Определите классы защиты для:сигнальной одежды;диэлектрических перчаток;фильтрующих полумасок.Воспользоваться сервисом-навигатором по классам защиты и эксплуатационным уровням СИЗ Читайте подробнее https://ot.action360.ru/#/document/16/140697/actual/	2024-01-31T11:47:56.089	класс защита одежда
kuber	8.0	200	Добрый день, Оказываете ли вы услугу по разработке норм выдачи СИЗ?	568185	Пересмотрите нормы выдачи СИЗ работодателя и учтите в них требования из пункта 14 приказа № 766н. Читайте подробнее https://plus.1otruda.ru/#/document/12/494650/actual/	2024-01-31T11:48:01.389	разработка норма выдача сизый новый правило
kuber	8.0	200	добрый день, подскажите, пожалуйста, требования к микроклимату производственных помещений (коридоры, лестницы) те же что и для рабочих мест?	462454	В памятке указали основные правила безопасности при работе с приставными лестницами и стремянками. Ссылка по вашему вопросу https://plus.1otruda.ru/#/document/86/480442/actual/	2024-01-31T11:48:37.180	памятка лестница и стремянка
kuber	8.0	196	добрый день, подскажите, список сотрудников для которых требования 2 группа по электробезопасности\	523538	Кому присваивают. На II группу готовят работников, которые не имеют прямого отношения к электроустановкам. Подробнее см. https://ot.action360.ru/#/document/86/585786/actual/	2024-01-31T11:54:33.250	кто требоваться 2 группа электробезопасность
kuber	8.0	196	а можно ссылку на документ	533751	В инструкции по охране труда работодатель перечисляет положенные работникам СИЗ или указывает ссылку на локально-нормативный акт, в котором утвердили нормы выдачи СИЗ в организации (подп. «г» п. 22 Требований). Читайте подробнее https://ot.action360.ru/#/document/12/472235/actual/	2024-01-31T12:03:01.993	можно иот сделать ссылка сизый лна
kuber	8.0	196	можно ли обучить на 2 группу по электробезопасности внутри учреждения?	523538	Кому присваивают. На II группу готовят работников, которые не имеют прямого отношения к электроустановкам. Подробнее см. https://ot.action360.ru/#/document/86/585786/actual/	2024-01-31T12:03:48.267	основание обучение 2 группа электробезопасность
kuber	8.0	196	Вот материал по вашему вопросу. Если это не совсем то, что нужно, я продолжу поиск https://links.action-media.ru/DWBO  «Кому и как присвоить II группу по электробезопасности». О.В. Гревцева, И. Матчина © Материал из Справочной системы «Актион Охрана труда». Подробнее: https://ot.action360.ru/#/document/86/585786/actual/?of=copy-36aaf33474	523538	Кому присваивают. На II группу готовят работников, которые не имеют прямого отношения к электроустановкам. Подробнее см. https://ot.action360.ru/#/document/86/585786/actual/	2024-01-31T12:04:25.616	кто больница должный быть ii группа электробезопасность 2023г
kuber	8.0	200	Добрый день. Специалист по охране труда должен пройти тестирование в сети Интернет толmко по программе или по всем?	582953	Когда подходит срок плановой проверки знания, работодатель направляет работников, которые указаны в пункте 78 Порядка обучения № 2464, в учебный центр на обучение и проверку знания.Учебный центр назначает работнику тестирование в ЕИСОТ после обучения. Подробнее см. https://plus.1otruda.ru/#/document/86/689485/actual/	2024-01-31T12:07:41.046	проходить тестирование специалист охрана труд сайт минтруд
kuber	8.0	200	Подскажите пожалуйста, какие пункты медосмотра согласно Приказа 29н необходимо указать в направлении для слесаря?	13160	Скачайте шаблон направления на предварительный или периодический медосмотр. Подробнее смотрите https://plus.1otruda.ru/#/document/118/82403/actual/	2024-01-31T12:20:39.179	приказ 29н 28 01 2021 форма направление медосмотр
kuber	8.0	196	Необходимо ли проводить спецоценку условий труда  дистанционным работникам?	580788	Спецоценку не проводят на рабочих местах:надомников;дистанционных работников;работников, которые вступили в трудовые отношения с работодателями – физическими лицами, которые не являются индивидуальными предпринимателями, или с работодателями – религиозными организациями;госслужащих и муниципальных служащих.Это указано в части 3 статьи 3 Закона № 426-ФЗ. Читайте подробнее https://ot.action360.ru/#/document/86/686106/actual/	2024-01-31T12:24:35.235	провожать спецоценка рабочий место дистанционный работник
kuber	8.0	67	В отчете по форме № 7-травматизм за 2023 год	580553	Подайте сведения о травматизме на производстве и профессиональных заболеваниях с 20 февраля по 1 марта года, следующего за отчетным. Подробнее смотрите https://1otruda.ru/#/document/86/685784/actual/	2024-01-31T12:28:20.113	отчет т 7 травматизм
kuber	8.0	67	Какие именно мероприятия отнесены к  организационным, технико-технологическим, санитарно-гигиеническим мероприятиям, о которых идет речь в отчетной форме № 7-травматизм за 2023 год? В каком документе можно посмотреть?	580539	Отчитайтесь по охране труда в Росстат в 2024 году по двум отчетам:1-Т (условия труда);7-травматизм.Заполните формы в конструкторе Системы и получите готовые файлы, которые подгрузите на сайте Росстата.По приложению к форме № 7-травматизм отчитываться в 2024 году не нужно. Далее см. https://1otruda.ru/#/document/16/144266/actual/	2024-01-31T12:33:01.741	значить организационный мероприятие охрана труд отчет 7 травматизм
kuber	8.0	68	Будет ли достаточно  для подачи Уведомления по обучению сотрудников  в Минтруд  загрузить положение о порядке обучения по охране труда на  предприятии, или нужен разрабатывать другой документ	586168	Если работодатель принял решение обучать работников охране труда внутри организации, достаточно уведомить Минтруд об этом решении. Ссылка по вашему вопросу https://vip.1otruda.ru/#/document/86/695636/actual/	2024-01-31T12:34:22.984	подавать уведомление минтруда обучение охрана труд
kuber	8.0	67	Какие именно мероприятия отнесены к организационным (перечень), технико-технологическим (перечень), санитарно-гигиеническим (перечень) мероприятиям, о которых идет речь в отчетной форме № 7-травматизм за 2023 год? В каком документе можно посмотреть?	580539	Отчитайтесь по охране труда в Росстат в 2024 году по двум отчетам:1-Т (условия труда);7-травматизм.Заполните формы в конструкторе Системы и получите готовые файлы, которые подгрузите на сайте Росстата.По приложению к форме № 7-травматизм отчитываться в 2024 году не нужно. Далее см. https://1otruda.ru/#/document/16/144266/actual/	2024-01-31T12:41:26.054	значить организационный мероприятие охрана труд отчет 7 травматизм
kuber	8.0	67	В этом материале не нашел перечня мероприятий, которые входят в каждую группу (в организационные, в технико-технологические, санитарно-гигиенические)	580539	Отчитайтесь по охране труда в Росстат в 2024 году по двум отчетам:1-Т (условия труда);7-травматизм.Заполните формы в конструкторе Системы и получите готовые файлы, которые подгрузите на сайте Росстата.По приложению к форме № 7-травматизм отчитываться в 2024 году не нужно. Далее см. https://1otruda.ru/#/document/16/144266/actual/	2024-01-31T12:46:24.152	значить организационный мероприятие охрана труд отчет 7 травматизм
kuber	8.0	200	Здравствуйте ! Подскажите- первичный медосмотр проходят все сотрудники рабочих профессий ?	422220	Организуйте предварительный медосмотр по алгоритму.Составьте список лиц, поступающих на работу, подлежащих предварительным осмотрам. Подробнее см. https://plus.1otruda.ru/#/document/16/119028/actual/	2024-01-31T12:46:30.758	первичный медосмотр прием работа
kuber	8.0	67	ВОПРОС ЭКСПЕРТУ. Какие СИЗ предназначены для маляра порошковых покрытий?	580401	Организуйте процедуру, если требование о проведении испытаний или проверках прописано в эксплуатационной документации на СИЗ и иных документах, например, в ПОТ (п. 59 Правил). Смотрите подробнее https://1otruda.ru/#/document/86/672546/actual/	2024-01-31T12:52:19.162	какой сизый испытывать
kuber	8.0	200	Должен ли водитель электроштабелера проходить обязательную стажировку как водитель АТС?	478564	Получите доступ к базе готовых программ стажировок, которые составили по порядку обучения № 2464. Далее см. https://plus.1otruda.ru/#/document/16/124782/actual/	2024-01-31T12:52:41.806	программа стажировка водитель вилочный погрузчик
kuber	8.0	68	Какие необходимы требования безопасности при эксплуатации газовых рамп?	564450	Скачайте шаблон приказа о назначении лица, ответственного за газовое хозяйство. Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/118/88053/actual/	2024-01-31T13:01:19.879	ответственный газовый установка
kuber	8.0	196	если на сдал руковдитель тестирование на  ЕИСОТ с первого раза	582938	С 1 марта 2023 года учебные центры обязаны назначать тестирование в Единой общероссийской справочно-информационной системе по охране труда (далее –ЕИСОТ) после обучения работников охране труда, которых направил работодатель. Подробнее в материале https://ot.action360.ru/#/document/16/144527/actual/	2024-01-31T13:07:35.387	какой документ регламентировать тестирование еисот
kuber	8.0	68	Здравствуйте. Такой вопрос. Может ли работник быть допущен к самостоятельной работе без прохождения обучения по охране труда.? По Постановлению 2464, срок на то, чтобы пройти обучение дается 60 дней с момента трудоустройства.	556488	Работодателю нужно успеть за 60 календарных дней провести обучение требованиям охраны труда, оказанию первой помощи и применению СИЗ работника при приеме на работу. Подробнее см. https://vip.1otruda.ru/#/document/86/639350/actual/	2024-01-31T13:15:11.757	какой срок обучение охрана труд
kuber	8.0	68	Где можно найти образец положения о системе управления охраны труда  для общеобразовательной  организации?	557362	С 1 марта 2022 года действует примерное положение, которое утвердил Минтруд приказом от 29.10.2021 № 776н. Вот ссылка по вашему вопросу https://vip.1otruda.ru/#/document/86/641304/actual/	2024-01-31T13:15:56.490	примерный типовой положение система управление охрана труд приказ минтруд россия 29 10 2021 г 776н утверждение примерный положение система управление охрана труд
kuber	8.0	68	И это не то. Размер компенсационной выплаты определите по стоимости молока жирностью не менее 2,5 процента. Меня интересует: каким нормативным актом это установлено? НОМЕР НОРМАТИВНОГО АКТА, которым установлен именно ЭТОТ ВИД МОЛОКА	457732	Индексируйте компенсационные выплаты пропорционально росту цен на молоко и другие равноценные пищевые продукты. Далее читайте https://vip.1otruda.ru/#/document/86/466912/actual/	2024-01-31T13:29:09.539	где можно взять стоимость молоко компенсация
kuber	8.0	68	как организовать инструктаж по электробезопасности	506878	Оформите журнал по электробезопасности на основании пункта 2.3 ПОТ при эксплуатации электроустановок. Далее читайте https://vip.1otruda.ru/#/document/86/557063/actual/	2024-01-31T13:43:54.577	оформлять инструктаж первый группа электробезопасность
kuber	8.0	68	Добрый день! Возможно ли выдавать работникам 2 комплекта рабочей спец одежды без увеличения срока носки, т.е 2 на 12 мес и чем это регламентировано?	564461	Помогут узнать сроки носки теплой спецодежды и спецобуви в вашем регионе чат-боты по ТОН и ЕТН. Смотрите подробнее https://vip.1otruda.ru/#/document/86/653905/actual/	2024-01-31T14:13:18.944	срок ношение зимний одежда 2 го климатический пояс
kuber	8.0	68	огнетушитель должен быть в месте производства работ тепловых дизельных пушек	572574	Организуйте работу с огнетушителями по алгоритму.Выберите тип и рассчитайте количество огнетушителей для объектаЗакупите огнетушителиОпределите место установки огнетушителей на объектеПроверьте, что огнетушитель опломбированИспользуйте огнетушители при необходимостиОбслуживайте огнетушителиНаправляйте огнетушители на перезарядкуСписывайте выведенные из эксплуатации огнетушителиУтилизируйте списанные огнетушители Алгоритм согласован с ведущим производителем противопожарного оборудования. Подробнее см. https://vip.1otruda.ru/#/document/16/141809/actual/	2024-01-31T14:28:33.417	огнетушитель
kuber	8.0	79	Здравствуйте, с какой даты вводятся в действие результаты СОУТ	580783	Отчет о проведении спецоценки действует со дня, когда сведения о результатах внесли в ФГИС СОУТ, а в отношении результатов спецоценки, в которых есть сведения о государственной или иной охраняемой законом тайне, – со дня утверждения отчета. Вот ссылка по вашему вопросу https://budget.1otruda.ru/#/document/86/686103/actual/	2024-01-31T14:38:28.815	с какой дата действовать результат соут
kuber	8.0	79	Льготы с какой даты устанавливать???	481534	Назначьте работникам гарантии и компенсации со дня, когда сведения о результатах СОУТ внесли в информационную систему учета, а в отношении результатов СОУТ, в которых есть сведения о государственной или иной охраняемой законом тайне, – со дня утверждения отчета о проведении специальной оценки условий труда. Подробнее в материале https://budget.1otruda.ru/#/document/12/438751/actual/	2024-01-31T14:40:04.446	с какой срок начинать действовать компенсация и льгота работник соут
