bot	sys	pubid	text	templateId	templateText	timestamp	etalon_text
kuber	3.0	223	Добрый день! Подскажите, пожалуйста, установлен ли предельный срок для подачи жалобы на конкурсного управляющего ООО в Росреестр (стадия конкурсного производства компании должника)?	580136	Участник вправе подать жалобу в ФАС до того, как стороны подпишут контракт. Подробнее см. https://plus.1jur.ru/#/document/86/684904/actual/	2024-01-29T06:10:39.413	44 фз срок подача жалоба
kuber	3.0	17	добрый день! Подскажите, пожалуйста, какие документы нужны для экспорта продуктов питания из РФ в Казахстан?	439237	Нулевая ставка действует при экспорте в страны ЕАЭС или другие государства, международных и транзитных перевозках, операциях tax free и других операциях. Читайте подробнее https://vip.1jur.ru/#/document/86/272743/actual/	2024-01-29T06:14:09.010	экспорт документ подтверждение 0 ставка ндс с ответственность непредставление
kuber	3.0	223	Государственный контракт на услуги по обращению с твердыми бытовыми отходами	486843	Закон регулирует отношения, которые направлены на обеспечение государственных и муниципальных нужд. Подробнее в материале https://plus.1jur.ru/#/document/86/514548/actual/	2024-01-29T06:16:48.737	государственный контракт 44 фз
kuber	3.0	17	Ликвидатор пропустил срок ликвидации 30.04.2023 года ООО. Надо продлить срок ликвидации ООО.	551602	Срок общей процедуры ликвидации участники должны установить в решении о ликвидации. Смотрите подробнее https://vip.1jur.ru/#/document/86/630577/actual/	2024-01-29T06:32:40.141	срок ликвидация нулевой ооо
kuber	3.0	17	договор от 18.12.2023, пока согласовывали и договор дошел до отправки контрагенту, успел смениться директор (10.01.2024). Отношения начались с 18.12.2023 (начал течь гарантийный срок), сейчас конечно старого директора уже нет и он не может подписать договор. Переделывать договор на нового директора с 10.01.2024?	490217	Если директор поменялся, с уже заключенными договорами ничего делать не нужно. Смотрите подробнее https://vip.1jur.ru/#/document/86/521303/actual/	2024-01-29T06:34:00.599	объяснять контрагент не перезаключать договор подписывать предыдущий директор
kuber	3.0	17	Добрый день! На основании какого закона собственники квартир обязаны  платить в фонд капитального строительства? Если собственник не платит в фонд капитального строительства, есть судебная практика по обращение фонда капитального строительства к собственникам за неуплату взносов?	580077	Обзор судебной практики по спорам о правах на недвижимое имущество. Подробнее см. https://vip.1jur.ru/#/document/16/136950/actual/	2024-01-29T06:45:07.262	обзор судебный практика дело связывать с самовольный строительство
kuber	3.0	11	доброго дня, отправьте, пожалуйста, информацию по начислении Пени за неуплату взносов на капитальный ремонт	408165	По общему правилу капитальный ремонт оплачивает арендодатель. Вот ссылка по вашему вопросу https://www.1jur.ru/#/document/86/370843/actual/	2024-01-29T06:54:31.962	обязанность оплата взнос капитальный ремонт
kuber	3.0	11	добрый день, через какое время после внесения в ЕГРЮЛ информации о принятии налоговым органом решения о ликвидации недействующей компании, компания будет ликвидирована	480576	Чтобы не ошибиться с выбором генерального директора, для начала нужно проверить кандидата на сайте ФНС. Далее см. https://www.1jur.ru/#/document/86/319507/actual/	2024-01-29T06:57:35.575	внесение сведение егрюла назначение единоличный исполнительный орган
kuber	3.0	223	Добрый день! Какой срок рассмотрения бюро медико-социальной экспертизы обращений инвалидов ?	579590	Срок рассмотрения заявления об индексации присужденных денежных сумм – 10 рабочих дней. Ссылка по вашему вопросу https://plus.1jur.ru/#/document/16/144066/actual/	2024-01-29T08:02:49.543	срок рассмотрение заявление индексация апк
kuber	3.0	11	Какие действия должен предпринять арбитражный суд при указании в иске ООО к ИП 3 лицом его бывшего директора - вынести определение о привлечении его к участию в деле или об отказе в привлечении? Может ли суд никак не отреагировать процессуально на наличие в иске 3 го лица, а просто молча проигнорировать данное обстоятельство вплоть до вынесения решения по делу (где 3 лицо вообще не упомянуто)?	541214	Решение изготовят в течение 5 дней с оглашения резолютивки.Отсчитывается с даты объявления резолютивной части. Вот ссылка по вашему вопросу https://www.1jur.ru/#/document/16/137935/actual/	2024-01-29T09:13:22.789	какой срок суд должный изготавливать мотивировочный часть решение арбитражный иск
kuber	3.0	11	вы не ответили на мой вопрос, меня интересует срок исключения из ЕГРЮЛ после принятия регистрирующим органом решения о ликвидации недействсующего юр. лица	554630	Если налоговая исключила общество из реестра, учредитель с долей 50 процентов и больше и руководитель в течение трех лет не смогут быть учредителями или руководителями других организаций — эти ограничения налагает ИФНС. Вот ссылка по вашему вопросу https://www.1jur.ru/#/document/86/253843/actual/	2024-01-29T09:13:27.436	какой срок ограничивать руководитель и учредитель исключение ооо егрюла
kuber	3.0	17	Добрый день! Особенности новации? и в какой части действует договор к которому подготовлена новация	533238	Обзор составили по мотивам популярных ошибок сторон в процедуре новации и тексте соглашения. Подробнее в материале https://vip.1jur.ru/#/document/16/134060/actual/	2024-01-29T09:37:50.913	доказательство и доказывание новация гк рф и судебный практика
kuber	3.0	17	Добрый день! Скажите пж в какой версии системы юрист есть проверка контрагентов?	552299	Чтобы проверить контрагента, нужно изучить информацию о нем в открытых источниках. Вот ссылка по вашему вопросу https://vip.1jur.ru/#/document/16/90193/actual/	2024-01-29T10:23:41.124	чек лист проверка контрагент антикоррупционный политика
kuber	3.0	17	Здравствуйте, можно ли  потребитель требовать возврата  товара надлежащего качества ?	557347	По общему правилу потребитель имеет право в течение 14 дней после покупки обменять товар надлежащего качества, если товар не подошел по форме, габаритам, фасону, расцветке, размеру или комплектации (п. 1 ст. 502 ГК, ст. 25 Закона от 07.02.1992 № 2300-1 «О защите прав потребителей»; далее — Закон о защите прав потребителей). Подробнее смотрите https://vip.1jur.ru/#/document/16/140482/actual/	2024-01-29T10:24:04.823	возврат товар договор розничный купля продажа не подходить размер закон защита право потребитель
kuber	3.0	17	Добрый день! Подскажите, пожалуйста, как можно снизить пени по ЖКХ?	557729	Мобилизованным гражданам и членам их семей не начисляют пени за неуплату услуг ЖКХ или капремонт. Подробнее см. https://vip.1jur.ru/#/document/86/641703/actual/	2024-01-29T10:25:21.801	мораторий пеня жкх
kuber	3.0	223	"Не близкий родственник(дочь моего мужа) летом 2023 года подарил мне дачу. Налоговики говорят, что я должна заплатить за этот ""подарок"" 13% от кадастровой стоимости. Вопрос-если в настоящий момент, я отказываюсь от дарения, снимут ли с меня обязательство платить 13% государству?"	432231	Если вы намерены подарить квартиру родственнику, вам нужно учесть три обстоятельства.1. Далее см. https://plus.1jur.ru/#/document/86/245013/actual/	2024-01-29T10:25:48.931	составлять договор дарение квартира близкий родственник
kuber	3.0	11	прошу предоставить примеры и практику	31621	Используйте образец, чтобы зафиксировать заверения об обстоятельствах, которые имеют значение для сторон договора. Подробнее см. https://www.1jur.ru/#/document/118/58947/actual/	2024-01-29T11:08:40.223	заверение обстоятельство применять практика
kuber	3.0	223	производился кап. ремонт по замене труб гвс и хвс. одна квартира отказалась предоставить доступ. сейчас суд обязал предоставить доступ, за чей счет будет ремонт, если договор с подрядчиком уже закрыт.	11931	Предусмотрите в договоре обязанность подрядчика расходовать материалы экономно и вернуть те, которые он не использовал в работе. Ссылка по вашему вопросу https://plus.1jur.ru/#/document/118/12201/actual/	2024-01-29T11:11:35.918	договор подряд ремонт офис подрядчик физический лицо
kuber	3.0	17	"Добрый день! Необходимо ли Заказчику при приобретении товара - питьевая вода бутилированная, подпадающего под маркировку (закупка  в рамках 44-ФЗ), вносить данные в ГИС МТ ""Честный знак""?"	557742	Производители и импортеры должны маркировать минеральную воду, а также питьевую, минеральную и газированную воду без сахара или других подслащивающих или вкусо-ароматических веществ. Читайте подробнее https://vip.1jur.ru/#/document/86/641715/actual/	2024-01-29T04:45:33.314	маркировка бутилированный вода
kuber	3.0	17	добрый день. просьба прислать форму акта который составляется при затоплении помещения (затоплены торговые площади в торговом центре). нужно заактировать факт, причину затопления и ущерб помещению а также имуществу (товары)	465382	Если в нежилом помещении произошло затопление, управляющая компания должна составить об этом акт. Вот ссылка по вашему вопросу https://vip.1jur.ru/#/document/118/45401/actual/	2024-01-29T11:30:59.470	акт затопление составляться
kuber	3.0	17	ну как нет подтверждения если описана ситуация? а полученный ответ совершенно некоректен	560237	Если ФНС внесла в ЕГРЮЛ запись о недостоверности адреса юрлица, подтвердить его актуальность можно заявлением по форме № Р13014. Ссылка по вашему вопросу https://vip.1jur.ru/#/document/118/133450/actual/	2024-01-29T11:47:22.156	13014 подтверждение адрес
kuber	3.0	11	Подскажите, пожалуйста, можно ли отнести к форс-мажору изменение законодательства Российской Федерации, связанного с увеличением ставок и пошлин, взимаемых органами государственной власти в области налогового и таможенного регулирования при оформлении Товара?	529315	Ссылаться на колебание курса валют как на форс-мажор можно, только если стороны прямо предусмотрели такую возможность в договоре. Смотрите подробнее https://www.1jur.ru/#/document/86/594659/actual/	2024-01-29T11:48:16.568	изменение курс валюта форс мажор
kuber	3.0	17	как часть сотрудников фирмы перевести на работу в дистанционном режиме (из дома). Приказ, новые трудовые договора или изменения в действующие, какие есть формы?	36584	Работодатель может перевести сотрудника на дистанционную работу по своей инициативе или по инициативе сотрудника. Ссылка по вашему вопросу https://vip.1jur.ru/#/document/118/92694/actual/	2024-01-29T11:51:30.341	дистанционный работа приказ
kuber	3.0	11	срок давности привлечения к административной ответственности по ч.1 ст.14.13 КоАП РФ?	565379	Обратиться с заявлением можно в течение трех лет с момента, когда заявитель узнал или должен был узнать об основаниях для привлечения к субсидиарной ответственности. Ссылка по вашему вопросу https://www.1jur.ru/#/document/16/141666/actual/	2024-01-29T11:59:03.621	субсидиарный ответственность срок давность
kuber	3.0	192	Добрый день! Возвращается ли госпошлина, если подать ходатайство о возвращении заявления о выдаче судебного приказа ?	511216	Взыскатель сможет вернуть госпошлину за четыре шага. Далее см. https://jur.action360.ru/#/document/12/460991/actual/	2024-01-29T12:04:04.754	случай отмена судебный приказ возвращаться ли госпошлина
kuber	3.0	192	Добрый день. Как производить оплату перерывов для кормления ребенка, если работник привлекается к работе в праздничные дни? И как считать оплату этих перерывов, если работник не отработал всю смену в праздничный день, а только несколько часов?	408359	Минимальный размер доплаты за работу в ночное время – 20 процентов часовой тарифной ставки или оклада за каждый час работы. Подробнее см. https://jur.action360.ru/#/document/86/415731/actual/	2024-01-29T12:06:40.535	оплата ночной смена
kuber	3.0	17	есть договор процентного займа, было заключено соглашение о новации где сумма займа больше. это допустимо?	547430	Новировать кредитный договор в вексель можно соглашением сторон. Читайте подробнее https://vip.1jur.ru/#/document/12/479199/actual/	2024-01-29T12:51:43.715	являться ли новация замена кредит заем
kuber	3.0	11	может ли юрлицо применяющее ОСНО приобрести у физлица металлолом, по безналичной оплате , но с отсрочкой платежа и как это оформить документально? Например металлолом принят сегодня, а оплата через неделю	552187	Больничные и пособия в 2023 году оформляют и выплачивают по новым правилам. Ссылка по вашему вопросу https://www.1jur.ru/#/document/16/139879/actual/	2024-01-29T13:19:50.303	оплата больничный с
kuber	3.0	17	Должен ли суд снизить исковые требования, если истец не добавил всех оплат ответчика за взыскиваемый период? (АПК)	454653	Если заявитель предъявил требование о взыскании судебных расходов, проигравшая сторона вправе их оспорить. Далее см. https://vip.1jur.ru/#/document/16/49813/actual/	2024-01-29T13:33:04.185	ответчик снижать взыскание денежный средство оказание юридический помощь суд
kuber	3.0	11	добрый день! Какая ответственность у наследника, вступившего в наследство в части доли ООО, если на балансе  общества имеется задолженность?	565609	Чтобы оформить переход доли умершего участника к обществу, когда участники отказали в переходе доли наследнику, в заявлении нужно заполнить первую страницу титульного листа, листы Г, З и П. Как это сделать смотрите в видеоинструкции. Ссылка по вашему вопросу https://www.1jur.ru/#/document/86/655678/actual/	2024-01-29T14:41:48.598	страница форма р13014 который подлежать заполнение отказ участник общество переход доля наследник
kuber	3.0	11	добрый день. Может ли спецификация быть пунктом договора	520845	Спецификация – это дополнение к основному договору в виде приложения. Далее читайте https://www.1jur.ru/#/document/86/581883/actual/	2024-01-29T15:01:15.704	главенство договор или спецификация
kuber	3.0	17	Может ли Договор ГПХа быть рамочным	13685	В рамочном договоре оказания услуг определите общие условия, на которых построите сотрудничество с контрагентом. Далее см. https://vip.1jur.ru/#/document/118/82668/actual/	2024-01-29T15:14:42.995	договор оказание услуга с физический лицо рамочный
kuber	3.0	17	добрый вечер. Может ли лицо привлеченное к субсидиарной ответственности в банкротстве взыскать убытки с конкурсного управляющего	563779	Чтобы привлечь руководителя к субсидиарной ответственности, сначала нужно определить основание – за невозможность погасить требования кредиторов или несвоевременную подачу заявления о банкротстве. Ссылка по вашему вопросу https://vip.1jur.ru/#/document/16/141666/actual/	2024-01-29T15:18:45.956	привлекать субсидиарный ответственность бывший директор и участник некоммерческий партнерство
kuber	3.0	11	Добрый день! Подскажите, нужно ли генподрядчику регистрировать обособленное подразделение в месте производства работ (г. Пушкино МО) при заключении договора на строительство здания/сооружения?	502844	Чтобы создать филиал, общее собрание участников ООО должно принять решение и оформить его протоколом. Подробнее см. https://www.1jur.ru/#/document/118/27803/actual/	2024-01-29T15:38:36.126	открытие обособленный подразделение объект строительство
kuber	3.0	193	Добрый день! Можно лИ в регрессном порядке юридическому лицу с работника взыскать сумму морального вреда?	583416	Регрессный иск – требование, основанием которого выступает решение о присуждении по другому делу. Подробнее см. https://gjur.action360.ru/#/document/86/690787/actual/	2024-01-29T16:41:21.938	регрессный требование
kuber	3.0	11	Добрый день. Можно ли расторгнуть в одностороннем порядке договор безвозмездного пользования с автономной некоммерческой организацией в случае нахождения ее в стадии ликвидации (согласно сведениям, содержащимся в ЕГРЮЛ)	406467	В договоре аренды можно установить плату за односторонний отказ от исполнения обязательств. Далее см. https://www.1jur.ru/#/document/86/321960/actual/	2024-01-30T01:27:38.033	расторгать договор односторонний порядок это исполнять ранее согласованный работа
kuber	3.0	17	Ответчает ли учредитель/участник по долгам унитарного предприятия на праве хозяйстенного ведения?	1604	Акт сверки может стать косвенным доказательством признания долга, если его подписали обе стороны, а также есть первичные документы. Ссылка по вашему вопросу https://vip.1jur.ru/#/document/86/224586/actual/	2024-01-30T02:27:34.792	являться ли акт сверка доказательство наличие долг
kuber	3.0	17	ВОПРОС БЫЛ СФОРМУЛИРОВАН ПОЛНОСТЬЮ, А ИМЕННО КТО ЯВЛЯЕТСЯ ИНЫМ ЗАКОННЫМ ВЛАДЕЛЬЦЕМ ИСТОЧНИКА ТЕПЛОВОЙ ЭНЕРГИИ В СООТВЕТСТВИИ СО СТ.21 фз 190. НО ТОТ ОТВЕТ КОТОРЫЙ ПОЛУЧЕН ПОКАЗЫВАЕТ.... ТОЧНЕЕ НИ ЧЕГО НЕ ПОКАЗЫВАЕТ. А ВЫ ДАЛЬШЕ ПРОДОЛЖАЕТЕ ПРОСТО ПЕРЕПИСКУ. ПОХОЖЕ Я ОЧЕНЬ РАЗОЧАРОВАЛАСЬ В ВАШЕЙ СИСТЕМЕ ЮРИСТ	549540	Когда понадобится: теплоснабжающая организация взыскивает с потребителя долг по договору теплоснабжения. Ссылка по вашему вопросу https://vip.1jur.ru/#/document/118/85507/actual/	2024-01-30T03:08:29.395	исковой заявление арбитражный суд взыскание задолженность тепловой энергия
kuber	3.0	193	Случаи, когда налог с продаже квартиры не уплачивается.	434545	Если недвижимость продает организация, она платит налог на добавленную стоимость и на прибыль.Гражданин после продажи недвижимости подает декларацию 3-НДФЛ и платит с дохода налог в размере 13 процентов – для граждан России, 30 процентов – для иностранцев. Ссылка по вашему вопросу https://gjur.action360.ru/#/document/86/238018/actual/	2024-01-30T03:49:37.115	налог налог продажа квартира собственность менее 5 год
kuber	3.0	17	Добрый день, в Обществе заключается договор ГПХ с лицом, которое будет осуществлять работу по ремонту оборудования, данный догоовор ГПХ относится к трудовым отношениям или договору оказания услуг? Если трудовые отношения то почему?	11249	Договоритесь, кто из сторон несет расходы на вывоз оборудования и доставку после ремонта. Ссылка по вашему вопросу https://vip.1jur.ru/#/document/118/59074/actual/	2024-01-30T04:44:52.559	договор оказание услуга ремонт оборудование с юр лицо
kuber	3.0	11	Прошу направить образец о прекращении деятельности ООО с единственным - участником физ лицом по упрощенному порядку	551612	Если в обществе один участник, то созывать общее собрание не нужно — участник единолично принимает решение о ликвидации и назначении ликвидационной комиссии. Ссылка по вашему вопросу https://www.1jur.ru/#/document/16/139805/actual/	2024-01-30T05:25:33.171	ликвидировать ооо с единственный участник
kuber	3.0	17	Здравствуйте! Являются ли фотографии сотрудника на сайте биометрическими данными?	574660	Если компания размещает фотоизображения физических лиц на сайте, то имеет место обработка персональных данных, но не биометрических. Подробнее смотрите https://vip.1jur.ru/#/document/12/498138/actual/	2024-01-29T17:30:24.175	относиться ли фото биометрический персональный данные
kuber	3.0	11	если в договоре прописано, что вся информация, связанная с догором, конфиденциальная, можно ли ее использовать в суде ?	468406	Перед тем, как заключить соглашение о конфиденциальности (NDA), раскрывающая сторона должна установить режим коммерческой тайны. Далее см. https://www.1jur.ru/#/document/118/107739/actual/	2024-01-30T17:46:20.679	договор конфиденциальный
kuber	3.0	11	если в договоре прописано, что вся информация, связанная с догором, конфиденциальная, можно ли ее использовать в суде ?	468406	Перед тем, как заключить соглашение о конфиденциальности (NDA), раскрывающая сторона должна установить режим коммерческой тайны. Далее см. https://www.1jur.ru/#/document/118/107739/actual/	2024-01-30T17:47:09.345	договор конфиденциальный
kuber	3.0	17	юридическая сила меморандума о сотрудничестве	11073	Этот шаблон нужен, чтобы зафиксировать в договоре условия сотрудничества с контрагентом. Вот ссылка по вашему вопросу https://vip.1jur.ru/#/document/118/24760/actual/	2024-01-30T17:49:48.385	правовой природа договор сотрудничество
kuber	3.0	17	Законодательство по порядку  приема и увольнения освобожденного председателя профкома первичной профсоюзной организации завода без образования юридического лица до 2000 года Министерства Радиоэлектронной до 2000 года промышленности . СФР требует в ТК  № Приказа и дату   на прием и увольнение    Тогда как выборы председателя профкома происходили на выборных конференциях сроком на 5 лет.   либо утверждались Протоколами профкома.	532342	Такую жалобу нужно подать, если судья арбитражного суда совершил дисциплинарный проступок. Вот ссылка по вашему вопросу https://vip.1jur.ru/#/document/118/66135/actual/	2024-01-30T18:23:08.113	жалоба бездействие суд председатель
kuber	3.0	11	ООО получило от всех долевых собственников отказ от преимущественной покупки доли недвижимого имущества -сооружение. Может ли ООО в таком случае подарить свою долю физлицу?	445051	Если участник продал неоплаченную долю:– такая доля может перейти обществу;– у участников ООО может возникнуть обязанность уменьшить размер уставного капитала на сумму проданной доли;– решения ООО, в принятии которых участвовало лицо, которое не оплатило свою долю в уставном капитале, могут признать недействительными. Подробнее смотрите https://www.1jur.ru/#/document/12/345802/actual/	2024-01-31T02:04:04.843	последствие неоплата доля продажа доля ооо
kuber	3.0	11	Здравствуйте. Подскажите вот по такому вопросу. У нас заключен договор на шеф монтаж с подрядчиком. на сироящийся объект очистные сооружения.  Стоимость работ 30 мл., мы оплатили ему 70/. Подрядчик выполнил работы. но вот пуско-наладку не может провести, т.к. мы не можем предоставить ему возможность, т.к. другой подрядчик, который строит этот объект, еще не доделал свою работу, не провел свет, слив воды.. а это именно необходимо. чтобы сделать пуско-наладку..Как нам оформить отношения с этим подрядчиком по шеф монтажу? Если приостановить работ.ы, то как это оформить? И остаток денег заплатить потом. Т.к. именно он должен будет провести пуско-наладку... Или же рассчитаться с ним за выполненные работы. закрыть договор на сумму выполненных работ и потом заключить на пуско-наладку, но как это оформить, чтобы мы в будущем могли его обязать это сделать? Прошу данный вопрос отправить экспертам. Заранее благодарю.	12106	Используйте эту форму, когда хотите заключить договор на строительно-монтажные работы. Подробнее в материале https://www.1jur.ru/#/document/118/71431/actual/	2024-01-31T04:13:50.643	договор монтаж и пуско наладка итп
kuber	3.0	17	Доброе утро. Вопрос в следующем: ИП Глава К(Ф)Х прекратил свою деятельность в 2006 году. Однако, в 2021 года он заключает договор купли-продажи с ООО, как ИП Глава К(Ф)Х (т.е. не предоставив информацию о том, что ИП закрыто). Какие последствия могут быть для ООО в виду поставов в течение года контрагенту, который по факту не имел статуса ИП.	547208	ИП, у которого не работали работники по трудовому договору и другие застрахованные лица, не является страхователем и не подает отчетность по персонифицированному учету в СФР (ст. 1, п. 1, 2, 11 ст. 11 Закона о персонифицированном учете, ч. 4, 6 ст. 9 Федерального закона от 30.04.2008 № 56-ФЗ). Подробнее смотрите https://vip.1jur.ru/#/document/16/138952/actual/	2024-02-01T02:46:19.521	ипать без работник прекращать деятельность уведомлять сфр
kuber	3.0	17	Доброе утро! Квартира была приобретена в 2005 голу. Если налоговый вычет на покупку квартиры был получен в 2006-2007 году. Могу ли я повторно воспользоваться налоговым вычетом?	442226	Получить налоговый вычет может каждый, кто приобрел в собственность:– квартиру или комнату;– жилой дом, в том числе недостроенный, а также жилой блок в таунхаусе;– земельный участок для строительства собственного жилья;– земельный участок под приобретенным жилым домом;– доли во всем перечисленном имуществе.Такой вывод следует из подпунктов 3, 4 пункта 1 статьи 220 НК, писем Минфина от 09.08.2013 № 03-04-05/32314, от 18.04.2013 № 03-04-05/5-383. Подробнее смотрите https://vip.1jur.ru/#/document/86/280262/actual/	2024-02-01T03:54:39.348	право налоговый вычет покупка недвижимость
kuber	3.0	11	доброе утро, такая ситуация у нашей организации была в собственности квартира, организация продала ее в долевую собственность по 1/3 доли физическим лицам, двое из которых  несовершеннолетние дети, оплата в договоре купли-продажи была с отсрочкой платежа, прошло уже более года, но покупатели так и не рассчитались по договору, у детей (покупателей) в другого жилья в собственности нет, вопрос: можно ли каким то образом расторгнуть данную сделку и вернуть квартиру в собственность нашей организации?	12629	В договоре купли-продажи квартиры опишите ее характеристики согласно выписке из ЕГРН. Ссылка по вашему вопросу https://www.1jur.ru/#/document/118/77248/actual/	2024-02-01T04:33:35.111	договор купля продажа квартира с несовершеннолетний
kuber	3.0	11	ДД! необходима информация: требуется ли регистрация договора аренды с последующим выкупом? (аренда 4 мес. потом выкуп недвижимого имущества) в какой момент подавать данные в росреестр?	10095	С заявлением о государственной регистрации договора может обратиться любая из сторон. Смотрите подробнее https://www.1jur.ru/#/document/86/292823/actual/	2024-02-01T05:13:50.183	регистрация договор аренда недвижимый имущество свыше 11 мес
kuber	3.0	17	Доброе утро! Есть ли у шаблон жалобы на отказ в возбуждении уголовного дела	32036	Отказ в возбуждении уголовного дела можно обжаловать в пределах сроков давности привлечения к уголовной ответственности за совершенное деяние (ст. 78 УК). Далее читайте https://vip.1jur.ru/#/document/16/73950/actual/	2024-02-01T05:28:49.092	обжаловать отказ возбуждение уголовный дело
kuber	3.0	223	при создании консорциума, в который будут входить более 10 предприятий из различных отраслей промышленности: ремонтники, монтажники, пусконаладчики и т.д, какой договор можно заключить между этими предприятиями?	34473	Консорциум – это объединение нескольких предпринимателей для общей цели. Читайте подробнее https://plus.1jur.ru/#/document/118/85320/actual/	2024-01-30T10:00:50.100	консорциум это
kuber	3.0	223	Добрый день! Заключаем с клиентом договор на покупку системы Юрист, клиент утверждает что нет такого понятия как Субсублицензиат - а у нас в договоре именно такая формулировка. Подскажите есть ли такое понятие и каким нормативным документом мы можем это подтвердить?	406889	Чтобы передать субсублицензиату результат интеллектуальной деятельности, нужно заключить субсублицензионный договор. Подробнее в материале https://plus.1jur.ru/#/document/12/395301/actual/	2024-01-30T11:33:17.453	понятие сублицензиат и субсублицензиат
kuber	3.0	17	Добрый день. Какие обязанности у ООО при создании филиала/представительства за рубежом (Китай)? Нужно ли уведомлять налоговый орган и в какие сроки?	555756	Иностранное государство уведомят о решении Российского суда в течение пяти дней с даты, когда суд вынес решения по делу, которое рассмотрел в отсутствие иностранного государства (ст. 417.10 ГПК) Смотрите подробнее https://vip.1jur.ru/#/document/16/139389/actual/	2024-01-30T12:09:29.272	течение какой срок иностранный государство уведомлять решение российский суд
kuber	3.0	11	В системе имеется такой формы договор?	527457	По общему правилу компании составляют договоры в простой письменной форме за подписью обеих сторон (ст. 161 ГК). Ссылка по вашему вопросу https://www.1jur.ru/#/document/16/127572/actual/	2024-01-30T12:22:46.837	вид форма договор
kuber	3.0	11	Добрый день! Вопрос к эксперту. Застройщик направил дольщику уведомление в котором приглашает явиться после устранения застройщиков недостатков, для осмотра квартиры и приемки по акту приема-передачи, а дольщик проигнорировал такое приглашение. Застройщик намерен в этом случае передать квартиру дольщику в одностороннем порядке по истечении 2х месяцев в порядке ч.6 ст.8 Федерального закона 214-ФЗ. ВОПРОС: Скажите, как быть с неустойкой (пеней), если в ДДУ указано, что застройщик вправе взыскать с участника долевого строительства неустойку (пени) в размере 1/300 ставки рефинансирования Центрального банка РФ, действующей на день исполнения обязательства от цены договора за каждый день просрочки. Можно ли взыскать и с какого момента начислять?	514319	Перед покупкой квартиры по ДДУ нужно проверить не только застройщика, но и сам объект. Смотрите подробнее https://www.1jur.ru/#/document/86/569386/actual/	2024-01-30T12:52:50.721	проверка объект застройщик покупка дду
