sys	id	query	lem_query
1	554035	увольнение в связи с переездом запись в трудовой	увольнение связь с переезд запись трудовой
1	554036	работник приезжает в головной офис, можно ли его уволить в командировке?	работник приезжать головной офис он увольнять командировка
1	554036	должен ли работодатель возмещать командировочные расходы уволенному сотруднику	должный ли работодатель возмещать командировочный расход увольнять сотрудник
1	554036	увольнение за отказ ехать в командировку	увольнение отказ ехать командировка
1	554036	увольнение сотрудника во время командировки	увольнение сотрудник во время командировка
1	554036	увольнение за не выезд командировку	увольнение не выезд командировка
1	554037	временный перевод сохраняется если основной работник увольняется	временный перевод сохраняться основной работник увольняться
1	554037	увольнение при временном переводе	увольнение временный перевод
1	554037	во время временный перевод на другую работу сотрудник увольняется	во время временный перевод другой работа сотрудник увольняться
1	554037	временный перевод на декретную ставку и увольнение основного работника	временный перевод декретный ставка и увольнение основный работник
1	554037	работник увольняется в последний день временного перевода	работник увольняться последний день временный перевод
1	554038	как оформить увольнение в связи с истечением срока трудового договора приказ	оформлять увольнение связь с истечение срок трудовой договор приказ
1	554038	приказ об увольнение сроки издания	приказ увольнение срок издание
1	554038	в какие сроки нужно издавать приказы об увольнении	какой срок издавать приказ увольнение
1	554038	срок издания приказа об увольнении по инициативе работника	срок издание приказ увольнение инициатива работник
1	554040	увольнение ребенок-инвалид	увольнение ребенок инвалид
1	554040	увольнение работника с ребенком инвалидом	увольнение работник с ребенок инвалид
1	554041	может ли работодатель уволить без отработки сотрудника, имеющего ребенка-инвалида?	работодатель увольнять без отработка сотрудник иметь ребенок инвалид
1	554041	ребенок инвалид увольнение без отработки	ребенок инвалид увольнение без отработка
1	554042	работник увольняется находясь в отпуске, когда отдать трудовую	работник увольняться находиться отпуск когда отдавать трудовой
1	554042	в течении какого времени выдают трудовую если человек в отпуске уволился	течение какой время выдавать трудовой человек отпуск увольняться
1	554044	можно ли сделать приказ на увольнение днем вперед	сделать приказ увольнение день вперед
1	554044	если сотрудник увольняется в воскресенье, каким днем делать приказ	сотрудник увольняться воскресение какой день делать приказ
1	554044	если работник не явился в день увольнения и не расписался в приказе	работник не являться день увольнение и не расписываться приказ
1	554046	можно ли уволить по собственному желанию срочный договор	увольнять собственный желание срочный договор
1	554046	если срочный договор на 1 месяц можно ли уволить по собственному желанию	срочный договор 1 месяц увольнять собственный желание
1	554046	работник принят по срочному договору можно уволить по собственному желанию	работник принимать срочный договор можно увольнять собственный желание
1	554047	дату приказа на увольнение как исправить в СЗВ -тд	дата приказ увольнение исправлять сзв тд
1	554047	как исправить приказа об увольнении в связи с неправильной датой	исправлять приказ увольнение связь с неправильный дата
1	554047	как в приказе об увольнении исправить ошибку	приказ увольнение исправлять ошибка
1	554047	исправление неверного номера приказа на увольнение	исправление неверный номер приказ увольнение
1	554048	может ли работник в день увольнения выбрать электронную трудовую книжку	работник день увольнение выбирать электронный трудовой книжка
1	554048	когда сотрудник выбрал электронную трудовую книжку и увольняется	когда сотрудник выбирать электронный трудовой книжка и увольняться
1	554049	требование у доверенности на получение трудовой книжки	требование доверенность получение трудовой книжка
1	554049	передача трудовой книжки по доверенности	передача трудовой книжка доверенность
1	554050	как уволить сотрудника в период ежегодного отпуска	увольнять сотрудник период ежегодный отпуск
1	554050	приказ об отмене очередного отпуска в связи с увольнением образец	приказ отмена очередной отпуск связь с увольнение образец
1	554050	как ознакомить работника с приказом если он в отпуске написал заявление на увольнение	ознакомлять работник с приказ он отпуск написать заявление увольнение
1	554050	отмена оплаченного отпуска в связи с увольнением	отмена оплачивать отпуск связь с увольнение
1	554050	отзыв из ежегодного отпуска в связи с увольнением	отзыв ежегодный отпуск связь с увольнение
1	554051	можно ли уволить по собственному желанию при ликвидации	увольнять собственный желание ликвидация
1	554051	увольнение по собственному желанию во время ликвидации компании	увольнение собственный желание во время ликвидация компания
1	554051	увольнение сотрудника по собственному желанию в период ликвидации ооо	увольнение сотрудник собственный желание период ликвидация ооо
1	554051	может ли сотрудник уволится по собственному желанию если организация ликвидируется	сотрудник увольняться собственный желание организация ликвидироваться
1	554052	можно ли уволить беременную по собственному желанию	увольнять беременный собственный желание
1	554052	увольнение беременной сотрудницы по собственному желанию	увольнение беременный сотрудница собственный желание
1	554053	увольнение женщины с несовершеннолетними детьми	увольнение женщина с несовершеннолетний ребенок
1	554053	допустимые случаи увольнения по инициативе работодателя сотрудников, которые имеют малолетних и несовершеннолетних детей «допустимые случаи увольнения по инициативе работодателя сотрудников, которые	допустимый случай увольнение инициатива работодатель сотрудник который иметь малолетний и несовершеннолетний ребенок допустимый случай увольнение инициатива работодатель сотрудник который
1	554053	увольнение работника с несовершеннолетним ребенком в коронавирус	увольнение работник с несовершеннолетний ребенок коронавирус
1	554054	если сотрудник отозвал заявление на увольнение нужно ли издавать приказ	сотрудник отзывать заявление увольнение издавать приказ
1	554054	можно ли оформить приказ на увольнение работника ранее даты увольнения в заявлении	оформлять приказ увольнение работник ранее дата увольнение заявление
1	554054	сотрудник хочет переписать заявление на увольнение если приказ оформлен другим числом	сотрудник хотеть переписывать заявление увольнение приказ оформлять другой число
1	554056	какие отчеты надо сдать при увольнении в 2023	какой отчет надо сдавать увольнение 2023
1	554056	какие отчеты надо отправить при увольнении	какой отчет надо увольнение
1	554058	сотрудник хочет уволиться по собственному желанию ранее 14 дней	сотрудник хотеть увольняться собственный желание ранее 14 день
1	554058	можно ли за день уволиться по собственному желанию за один день	день увольняться собственный желание один день
1	554058	увольнение по собственному желанию через 30 дней	увольнение собственный желание 30 день
1	554058	можно ли уволить по собственному желанию раньше 14 дней	увольнять собственный желание рано 14 день
1	554058	уволить работника по собственному желанию в день увольнения	увольнять работник собственный желание день увольнение
1	554058	увольнение по собственному желанию в нерабочие дни в связи с чс	увольнение собственный желание нерабочий день связь с чс
1	554060	заявление на увольнение отправлено почтой россии	заявление увольнение почта россия
1	554060	дата увольнения если заявление поступило по почте	дата увольнение заявление поступать почта
1	554060	скан заявления на увольнение по электронной почте	скан заявление увольнение электронный почта
1	554060	работник прислал заявление на увольнение по почте	работник заявление увольнение почта
1	554061	заявление на увольнение отправлено почтой россии получено позже даты увольнения	заявление увольнение почта россия получать поздно дата увольнение
1	554061	работник написал заявление на увольнение и отправил по почте письмо пришло позже даты увольнения	работник написать заявление увольнение и почта письмо приходить поздно дата увольнение
1	554061	заявление на увольнение получено по почте позже указанной даты	заявление увольнение получать почта поздно указанный дата
1	554062	выписка сотруднику при увольнении из персонифицированных сведений с 2023 года	выписка сотрудник увольнение персонифицировать сведение с 2023 год
1	554062	выписка из персонифицированных сведений сотруднику при увольнении	выписка персонифицировать сведение сотрудник увольнение
1	554151	ндс по ниокр	ндс ниокрый
1	554151	ндс при разработке ниокр у исполнителя	ндс разработка ниокрый исполнитель
1	554151	ниокр отгрузка без ндс	ниокрый отгрузка без ндс
1	554153	ниокр в размере 1,5	ниокрый размер 1 5
1	554153	коэффициент 1,5 с 01.01.2022 на ниокры	коэффициент 1 5 с 01 01 2022 ниокра
1	554153	оптимизация затрат на ниокр коэффициент 1,5	оптимизация затрата ниокрый коэффициент 1 5
1	554169	раздельный учет ндс в учетной политике	раздельный учет ндс учетный политика
1	554171	раздельный учет ндс 5%	раздельный учет ндс 5
1	488649	положение о контрактной службе по 44-фз на 2022 год	положение контрактный служба 44 фз 2022 год
1	488649	курс изменения в контрактной системе 2022	курс изменение контрактный система 2022
1	488649	типовое положение контрактной службы с учетом изменений с 1 января 2022	типовой положение контрактный служба с учет изменение с 1 январь 2022
1	488649	положение о контрактной службе обязанность предотвращать конфликт интересов	положение контрактный служба обязанность предотвращать конфликт интерес
1	488649	положения о контрактной с 01.07.2022	положение контрактный с 01 07 2022
1	521477	накопленный купонный доход необлагаемые операции по ндс	накоплять купонный доход необлагаемый операция ндс
1	521477	как отразить в разделе 7 декларации по ндс доходы по купонному доходу с облигаций	отражать раздел 7 декларация ндс доход купонный доход с облигация
1	521477	накопленный купонный доход в целях ндс	накоплять купонный доход цель ндс
1	521477	заполнение раздела 7 декларации купонный доход	заполнение раздел 7 декларация купонный доход
1	488714	договор дарения авто	договор дарение авто
1	488714	договор дарения квартиры	договор дарение квартира
1	488714	договор дарения гаража	договор дарение гараж
1	488714	договор дарения земельного участка	договор дарение земельный участок
1	488714	договор дарения недвижимости	договор дарение недвижимость
1	554254	безвозмездное хранение налогообложение	безвозмездный хранение налогообложение
1	554254	бухгалтерский и налоговый учет услуг по хранению тмц	бухгалтерский и налоговый учет услуга хранение тмц
1	554254	затраты по хранению груза налоговый учет	затрата хранение груз налоговый учет
1	554254	налоговые регистры хранение	налоговый регистр хранение
1	554254	ответ хранение налог на прибыль	ответ хранение налог прибыль
1	554255	договор транспортных услуг с элементами хранения	договор транспортный услуга с элемент хранение
1	554255	хранение договоров аренды	хранение договор аренда
1	554255	договор открытого хранения материальных ценностей	договор открытый хранение материальный ценность
1	554255	договор переработки продукции и хранения	договор переработка продукция и хранение
1	554256	доставка имущества на хранение транспортная накладная	доставка имущество хранение транспортный накладной
1	554256	накладная на отпуск товара с хранения	накладная отпуск товар с хранение
1	554256	накладная на передачу продукции на хранение на сторону	накладная передача продукция хранение сторона
1	554256	накладная на хранение	накладная хранение
1	554256	платное хранение в товарной накладной	платный хранение товарный накладная
1	554262	доходы за хранение по договору хранения проводки	доход хранение договор хранение проводка
1	554262	торговая компания оказывает услуги хранения учет расходов и доходов	торговый компания оказывать услуга хранение учет расход и доход
1	554262	длящаяся услуга аренды хранения признание выручки	длиться услуга аренда хранение признание выручка
1	554262	услуги по хранению признание выручки	услуга хранение признание выручка
1	554266	документальное оформление операций хранения	документальный оформление операция хранение
1	554266	документы для ответ хранения	документ ответ хранение
1	554266	документы для постоянного хранения	документ постоянный хранение
1	554266	документы по оказанию услуг хранения	документ оказание услуга хранение
1	554266	документы при передаче на хранения	документ передача хранение
1	554266	о документах при реализации со склада хранений	документ реализация со склад хранение
1	554266	о документообороте при продаже со склада хранения	документооборот продажа со склад хранение
1	554266	хранение зерна сопровождающие документы	хранение зерно сопровождать документ
1	554267	Бланк заявки на отгрузки товара со склада хранения	бланк заявка отгрузка товар со склад хранение
1	554267	как заполнить пункт 6 если отгрузка с мест хранения	заполнять пункт 6 отгрузка с место хранение
1	554267	отпуск с хранения	отпуск с хранение
1	554267	продажа товара после трех лет хранения	продажа товар после три год хранение
1	521501	ставка налога на прибыль по купонному доходу облигаций	ставка налог прибыль купонный доход облигация
1	521501	купонный доход декларация прибыль	купонный доход декларация прибыль
1	521501	облагается налогом на прибыль накопленный купонный доход по облигациям федерального займа	облагаться налог прибыль накоплять купонный доход облигация федеральный заем
1	521501	пример, как заполнить лист 04 декларации по налогу на прибыль, если организация получила купонный доход	пример заполнять лист 04 декларация налог прибыль организация получать купонный доход
1	521501	учет купонного дохода по еврооблигации в налоговом учете	учет купонный доход еврооблигация налоговый учет
1	521502	отражение в бухучете операций накопленного купонного дохода	отражение бухучет операция накоплять купонный доход
1	521502	начисление купонного дохода по еврооблигация для целей бухгалтерского учета	начисление купонный доход еврооблигация цель бухгалтерский учет
1	521502	какой бухгалтерской записью отражается начисление купонного дохода по облигации государственного займа у держателя облигации?	какой бухгалтерский запись отражаться начисление купонный доход облигация государственный заем держатель облигация
1	521502	накопленный купонный доход бухгалтерский учет	накоплять купонный доход бухгалтерский учет
1	521502	накопленный купонный доход проводки	накоплять купонный доход проводка
1	521503	усн доходы как обложить доход по купонному доходу от облигаций	усна доход обкладывать доход купонный доход облигация
1	554268	инвентаризация внеплановая по местам хранения	инвентаризация внеплановый место хранение
1	554268	инвентаризация на складе ответ хранения	инвентаризация склад ответ хранение
1	554268	инвентаризация товара, переданного на хранение	инвентаризация товар передавать хранение
1	554275	о документах при реализации со склада хранения	документ реализация со склад хранение
1	554275	реализация товара с места хранения	реализация товар с место хранение
1	554275	реализация через хранение	реализация хранение
1	554275	товар на ответственное хранение с правом реализации	товар ответственный хранение с право реализация
1	554277	договор ответственного безвозмездного хранения тмц	договор ответственный безвозмездный хранение тмц
1	554277	ответ хранение материалов безвозмездное	ответ хранение материал безвозмездный
1	554277	безвозмездный договор хранения имущества	безвозмездный договор хранение имущество
1	554277	договор безвозмездного хранения риски	договор безвозмездный хранение риск
1	554277	безвозмездное хранение налогообложение	безвозмездный хранение налогообложение
1	554277	ответ хранение без цены	ответ хранение без цена
1	423208	приказ о круге лиц по обработке персональных данных	приказ круг лицо обработка персональный данные
1	423208	сотрудники, допущенные к обработке персональных данных отелей персональных данных	сотрудник допускать обработка персональный данные отель персональный данные
1	423208	кто имеет право к доступу персональных данных работников	кто иметь право доступ персональный данный работник
1	423208	приказ перечень должностей допущение персональных данным	приказ перечень должность допущение персональный данный
1	423208	как правильно настроить доступы к персональным данным работников	настраивать доступ персональный данные работник
1	423208	список должностей и должностных лиц имеющих доступ к персональным данным работников	список должность и должностной лицо иметь доступ персональный данные работник
1	423208	приказ о перечне лиц ,которые имеют право доступа в помещение .где хранятся персональные данные	приказ перечень лицо который иметь право доступ помещение где храниться персональный данные
1	423208	обязательно ли в приказе указывать только должности или обязательно фио допущенных работников к персональным данным	обязательно ли приказ указывать должность или обязательно фио допускать работник персональный данные
1	423273	налог на имущество неотделимые улучшения арендатор	налог имущество неотделимый улучшение арендатор
1	423273	налог на имущество с 2023 года с неотделимых улучшений	налог имущество с 2023 год с неотделимый улучшение
1	554381	Инструкция по охране труда при работе с электрифицированным инструментом	инструкция охрана труд работа с электрифицированный инструмент
1	554393	калькулятор торгового сбора	калькулятор торговый сбор
1	554393	рассчитать торговый сбор	рассчитать торговый сбор
1	554394	торговый сбор в москве 2021 сроки уплаты	торговый сбор москва 2021 срок уплата
1	554394	торговый сбор срок	торговый сбор срок
1	554394	торговый сбор когда платить	торговый сбор когда платить
1	554394	торговый сбор в москве когда платить	торговый сбор москва когда платить
1	554397	Единая декларация	единый декларация
1	554397	единая налоговая упрощенная декларация	единый налоговый упрощенный декларация
1	554397	единая упрощенная декларация образец для ип	единый упрощенный декларация образец ипать
1	554399	Порядок заполнения единой упрощенной декларации	порядок заполнение единый упрощенный декларация
1	554433	страхование арендованного имущества	страхование арендовать имущество
1	554433	страхование имущества ао	страхование имущество ао
1	521689	изменения в транспортных накладных с 2022 года	изменение транспортный накладной с 2022 год
1	521689	изменения с 01.07.21 в упд транспортная накладная	изменение с 01 07 21 упд транспортный накладной
1	521689	новая форма транспортной накладной сравнение	новый форма транспортный накладной сравнение
1	554473	можно ли списать калькуляторы в текущем периоде или отражать их как тмц	списывать калькулятор текущий период или отражать они тмц
1	554473	калькулятор это материал или основное средство	калькулятор это материал или основной средство
1	554473	срок службы калькулятора для бухучета	срок служба калькулятор бухучет
1	554473	идентифицировать калькулятор как объект учета	идентифицировать калькулятор объект учет
1	554473	калькуляторы фсбу 5 2022	калькулятор фсба 5 2022
1	521738	отчетность по персональным данным в роскомнадзор	отчетность персональный данные роскомнадзор
1	521739	федеральный центр защиты персональных данных система сертификации госконтроль	федеральный центр защита персональный данные система сертификация госконтроль
1	521739	защита персональных данных сотрудника	защита персональный данные сотрудник
1	521739	правила о защите персональных данных	правило защита персональный данные
1	521743	положение о порядке уничтожения персональных данных	положение порядок уничтожение персональный данные
1	521743	положение о персональных данных работника	положение персональный данные работник
1	521743	положения и согласия на персональные данные	положение и согласие персональный данные
1	521745	положение о защите персональных данных работников2023 года	положение защита персональный данные работников2023 год
1	521745	положение о защите персональных данных с января 2023	положение защита персональный данные с январь 2023
1	521745	пример положения об обработке и защите персональных данных	пример положение обработка и защита персональный данные
1	521745	положение j защите персональных данных	положение j защита персональный данные
1	521746	план внутреннего контроля соответствия обработки персональных данных	план внутренний контроль соответствие обработка персональный данные
1	521746	приказ о назначении ответственного по персональным данным на директора	приказ назначение ответственный персональный данные директор
1	521746	о назначении ответственного лица по работе с персональными данными клиентов и партнеров	назначение ответственный лицо работа с персональный данные клиент и партнер
1	521746	ответственный за персональные данные	ответственный персональный данные
1	521746	приказ на ответственного по обработке персональных данных	приказ ответственный обработка персональный данные
1	554529	акт j, отсутствии на рабочем месте составляется каждый день	акт j отсутствие рабочий место составляться каждый день
1	554529	акт об отсутствии а.и. иванова на рабочем месте от 7 октября 2022 г.	акт отсутствие а и иванов рабочий место 7 октябрь 2022 г
1	554529	акт о наложении дисциплинарного взыскания за отсутствие на рабочем месте	акт наложение дисциплинарный взыскание отсутствие рабочий место
1	554529	акты об отсутствии на рабочем месте надо составлять каждый день	акт отсутствие рабочий место надо составлять каждый день
1	554529	акт об отказе сотрудника дать объяснения об отсутствии на рабочем месте	акт отказ сотрудник давать объяснение отсутствие рабочий место
1	554529	акт об отсутствии на рабочем месте связи с мобилизацией	акт отсутствие рабочий место связь с мобилизация
1	554529	чем чревато акт об отсутствии сотрудника на рабочем месте и увольнение	чем чреватый акт отсутствие сотрудник рабочий место и увольнение
1	521767	как внести изменения в ефс-1 1.3	вносить изменение ефс 1 1 3
1	554582	путевой лист для автобуса перевозка своих работников	путевой лист автобус перевозка свой работник
1	554582	путевые листы на автобус не общего пользования	путевой лист автобус не общий пользование
1	554582	формы путевых листов автобуса	форма путевой лист автобус
1	554612	получение решения на водопользование	получение решение водопользование
1	554632	форма 6.2	форма 6 2
1	554632	формы 6.1-6.3	форма 6 1 6 3
1	423650	конструктор документов	конструктор документ
1	423650	конструктор	конструктор
1	423650	конструктор положение о премировании	конструктор положение премирование
1	423650	конструктор приказ о вводе в эксплуатацию	конструктор приказ ввод эксплуатация
1	521963	приказ за подписание путевых листов	приказ подписание путевой лист
1	521963	путевой лист на месяц приказ об утверждении	путевой лист месяц приказ утверждение
1	521963	образец приказа на утверждение инструкции по заполнению путевых листов	образец приказ утверждение инструкция заполнение путевой лист
1	521963	пример приказа об утверждении порядка заполнения путевых листов	пример приказ утверждение порядок заполнение путевой лист
1	521963	порядок оформления документов на путевые листы	порядок оформление документ путевой лист
1	521963	приказ на возложение обязанностей диспетчера путевых листов на бухгалтера	приказ возложение обязанность диспетчер путевой лист бухгалтер
1	554731	ставка по налогу на прибыль в крыму для обособленного подразделения	ставка налог прибыль крым обособленный подразделение
1	554731	ставки налога на прибыль по обособленным подразделениям	ставка налог прибыль обособленный подразделение
1	554743	убыток в прибыли по обособленному подразделению	убыток прибыль обособленный подразделение
1	554744	если обособленное подразделение не получает прибыль	обособленный подразделение не получать прибыль
1	554744	если у обособленного подразделения нет доходов, как платить налог на прибыль	обособленный подразделение нет доход платить налог прибыль
1	554744	нулевые показатели налог на прибыль обособка	нулевой показатель налог прибыль обособка
1	554744	обособленное подразделение не работало, сотрудников нет, как распределить прибыль	обособленный подразделение не работать сотрудник нет распределять прибыль
1	554744	прибыль обособленное подразделения при отсутствии выручки	прибыль обособленный подразделение отсутствие выручка
1	554745	для организаций, у которых есть обособленные подразделения, предусмотрен специальный порядок уплаты налога на прибыль. распределение налога на прибыль между подразделениями источник:	организация который быть обособленный подразделение предусматривать специальный порядок уплата налог прибыль распределение налог прибыль подразделение источник
1	554746	распределение налога на прибыль по обособкам в учетной политике	распределение налог прибыль обособка учетный политика
1	554746	расчет налога на прибыль в обособленном подразделении без выделенного баланса образец учетной политики	расчет налог прибыль обособленный подразделение без выделять баланс образец учетный политика
1	554746	учетная политика прибыль обособка	учетный политика прибыль обособка
1	554750	возврат денежных средств по медосмотру при трудоустройстве	возврат денежный средство медосмотр трудоустройство
1	554750	компенсация медосмотра 2023	компенсация медосмотр 2023
