TemplateID	LmQuery	Query
510121	выплата медработник социальный специальный	специальные социальные выплаты медработникам
510121	2568 кадыров постановление правительство разъяснение	разъяснение по постановлению правительства № 2568 кадыров
510121	доплата какой медик полагать	каким медикам положена доплата
510121	2568 ппр	ппр 2568
510121	2023 выплата медработник	выплаты медработникам в 2023
510121	доплата медик поликлиника	будут ли доплаты медикам в поликлиниках
510121	2568 выплата ли получать пп работник рф фап	получают ли выплаты работники фап по пп рф 2568
510121	10000 врач выплата звено первичный	выплаты первичному звену по 10000 врачам
510121	доплата медик путинский	путинские доплаты медикам
510121	постановление соцвыплата	соцвыплаты по постановлению
510121	доплата медик президентский	президентские доплаты медикам
510121	доплата какой медик получать с январь	какие медики получат доплаты с января
510121	2023 год доплата ежемесячный медик	ежемесячные доплаты медикам в 2023 году
510121	доплата медик постановление	доплата медикам постановление
510121	12 2022 2568 31 приказ	приказ № 2568 от 31.12.2022
510121	государственный дополнительный медицинский медицинский организация поддержка работник социальный	о дополнительной государственной социальной поддержке медицинских работников медицинских организаций
510121	выплата звено медицинский поликлинический работник	выплаты медицинским работникам поликлинического звена
510909	аккредитация первичный	первичная аккредитация
510909	аккредитация клинический психолог	клинический психолог аккредитация
510910	аккредитация медсестра первичный специализировать физиотерапия	первичная специализированная аккредитация медсестры по физиотерапии
510910	аккредитация первичный специализировать	первичная специализированная аккредитация
510918	обоснование расчет	расчеты обоснование
510918	менять можно не обоснование расчет	можно не менять расчеты обоснования
510918	когда менять можно не обоснование пфхд расчет случай	Случаи, когда можно не менять расчеты (обоснования) в ПФХД
510919	2 изменение обоснование пфхд раздел расчет	изменение расчетов-обоснований в разделе 2 ПФХД
510919	2 изменять обоснование план раздел расчет фхд	как изменить расчеты -обоснования в разделе 2 плана ФХД
510919	2 изменять обоснование пфхд раздел расчет	Изменить расчеты(обоснования) в ПФХД раздел 2
510920	1 изменение обоснование пфхд раздел расчет	изменение расчетов-обоснований в разделе 1 ПФХД
510920	1 изменять обоснование план раздел расчет фхд	Изменить расчеты (обоснования) в разделе 1 плана ФХД
510921	изменение использовать медорганизация остаток пфхд решать субсидия	изменение пфхд, если медорганизация решила использовать остатки субсидий
510921	изменять использовать остаток план субсидия фхд	Изменить план ФХД, чтобы использовать остатки субсидий
511503	актуальный клинический лист применение рекомендация чек	чек-лист по применению актуальных клинических рекомендаций
511503	качество клинический контроль медицинский помощь рекомендация	клинические рекомендации при контроле качества медицинской помощи
511503	клинический лист рекомендация росздравнадзор стационар чек	росздравнадзор чек-лист стационар клинические рекомендации
510332	граница командировка	командировка за границу
510332	346 косг такси	346 косгу такси
510332	командировка суточный турция	командировка турция суточные
510332	зарубеж командировка оплачивать	как правильно оплачивать командировки зарубеж
510122	закупка план приказ	приказ о плане закупок
511322	дезинфектор должностной инструкция	должностная инструкция дезинфектора
511322	дезинфектор должностной инструкция медицинский	должностные инструкции медицинского дезинфектора
511328	должностной инструкция рентгенолаборант	должностные инструкции рентгенолаборант
511328	входить ли оборудование обработка обязанность рентгенолаборант санитарный	входит ли в обязанности рентгенолаборанта санитарная обработка оборудования
509375	лекарство ндс	ндс лекарства
509375	10 ндс	ндс 10%
509376	11 264 автомобиль личный налог пп прибыль ст	налог на прибыль пп.11 ст 264 личный автомобиль
509376	мед налог нулевой организация прибыль ставка	о нулевой ставке по налогу на прибыль для мед организаций
509378	вмп налог прибыль	налог на прибыль вмп
509378	вмп оформлять	как оформить вмп
509939	1079н	1079н
509940	когда родовой сертификат формировать	когда формировать родовой сертификат
509940	12 1233 2010 31	№ 1233 от 31.12.2010
509942	1496н	1496н
510061	223 грозить закупка неисполнение план фз	чем грозит неисполнение плана закупок 223-фз
510061	грозить закупка неисполнение план	чем грозит неисполнение плана закупок
510731	коммерческий предложение содержать	что содержит коммерческого предложения
510731	коммерческий предложение составлять	как составить коммерческого предложения
510731	коммерческий предложение предоставлять	как предоставить коммерческого предложения
510745	косг рутокен	косгу рутокен
510745	косг эцп	косгу ЭЦП
510752	квалифицированный подпись электронный	квалифицированная электронная подпись
510752	эцп	ЭЦП
510710	311 башкортостан постановление правительство республика	постановление правительства республике башкортостан № 311
510710	311 оплата положение труд	311 положение по оплате труда
509890	автотранспортный временный норма пробег средство шина эксплуатационный	временные нормы эксплуатационного пробега шин автотранспортных средств
509890	колесо норма расход	норма расхода колес
509890	02 1085 3112199 рд	РД 3112199-1085-02
511336	врач время норма профпатолог рабочий	норма рабочего времени врача-профпатолога
511336	врач время норма профпатолог	врач-профпатолог норма времени
511336	врач должный профпатолог работать сколько	сколько должен работать врач-профпатолог
511344	врач главный заместитель характеристика экономика	Характеристика на заместителя главного врача по экономике
511344	характеристика	характеристика
511346	журнал материал образец расходный учет	образец журнал учета расходных материалов
511346	журнал материал расходный учет	журнал учета расходных материалов
511346	журнал материал расходный	журнал расходного материала
511348	контрактный пример работник служба характеристика	характеристика на работника контрактной службы пример
511348	место работа с характеристика	характеристика с места работы
510590	косг	что такое косгу
510590	косг расшифровываться	как расшифровывается косгу
512339	2568 образец постановление приказ соцвыплата специальный	образец приказа о специальных соцвыплатах по постановлению № 2568
512339	2568 больница давать должный какой либо постановление приказ	больница должна дать какой либо приказ по постановлению 2568
512339	2568 а вносить выплата дополнение и издавать иметь какой мед механик норматив образец оплата организация положение помощь пп приказ с связь скорый состав труд штатный это	какие дополнения внести в положение по оплате труда в связи с пп 2568 по выплатам образец надо ли издавать приказ на это штатные нормативы механика а мед организации имеющей в составе скорую помощь и
511596	логопед медицинский	медицинский логопед
511596	логопед	логопед
511596	логопед медицинский образование	медицинский логопед образование
510568	bus gov проверка	проверка bus.gov
510568	bus gov ru бюджетный опубликовывать план учреждение фхд	надо ли опубликовывать на bus.gov.ru план фхд бюджетным учреждениям
510568	гос закупка план размещение срок фхд	сроки размещения плана фхд гос закупках
510570	31 декабрь заявление фнс	заявление фнс до 31 декабря
510570	124 30 строка форма	в 30 форм 124 строке
510570	0609362 заполнение инструкция форма	инструкция по заполнению формы по 0609362
511909	инвентарь койка мягкий норма	нормы мягкого инвентаря по койкам
511909	инвентарь мягкий оснащение отделение паллиативный	оснащение паллиативное отделение мягким инвентарем
511909	больница инвентарь минздрав мягкий оснащение приказ	приказ минздрава об оснащении больниц мягким инвентарем
511909	09 15 710 88г инвентарь минздрав мягкий приказ ссср	мягкий инвентарь приказ минздрава ссср от 15.09.88г. № 710
511909	инвентарь мягкий норматив подсобный рабочий	норматив мягкого инвентаря для подсобного рабочего
511909	инвентарь мягкий норма оснащение отделение приемный стационар	нормы оснащения мягким инвентарем приемного отделения стационара
511909	1988 29 65 n бесплатный введение выдача г другой защита здравоохранение и индивидуальный министерство новый норма отраслевой приказ редакция спецобувь спецодежда средство ссср январь	министерство здравоохранения ссср приказ от 29 января 1988 г. n 65 о введении отраслевых норм бесплатной выдачи спецодежды, спецобуви и других средств индивидуальной защиты в новой редакции
511910	инвентарь мягкий потребность рассчитать	как рассчитать потребность в мягком инвентаре
511910	включать и износ инвентарь медицинский мягкий назначение одежда расход себя спец	что включает в себя расход на износ спец. одежды и мягкого инвентаря медицинского назначения
511910	инвентарь мягкий омс	мягкий инвентарь омс
511365	два медицинский оплачивать работник стимулировать	как оплатить стимулирующие за две медицинским работникам
511365	выплата деньги заработный плата приказ целевой	приказ на выплаты заработной платы из целевых денег
511401	2023 единый налоговый платеж	Единый налоговый платеж 2023
511401	енп	енп
511401	единый налоговый платеж	Единый налоговый платеж
511404	выплата образец платный приказ стимулировать счет услуга	образец приказа о стимулирующих выплатах за счет платных услуг
511404	выплата медицинский оказание платный средство стимулировать услуга	стимулирующая выплата из средств от оказания платных медицинских услуг
511945	инвентарь мягкий оснащение табель	табель оснащения мягким инвентарем
511945	инвентарь мягкий оснащение паспорт	паспорт оснащения мягким инвентарем
511945	больница инвентарь мягкий оснащение табель	табель оснащения мягким инвентарем больниц
512321	0503737 отражение форма эквайринг	отражение в форме 0503737 эквайринга
512322	0503737 2022 5 год год заполнение кфо пример форма	заполнение формы 0503737 в 2022 году за год пример по кфо 5
512322	0503737 4 заполнение столбец форма	заполнение формы 0503737 столбец 4
512323	2023 год количество уета	количество ует на 2023 год
512323	врачебный выполнение единица и медицинский медицинский медицинский персонал платный средний условный услуга услуга	платные медицинские услуги: условные единицы на выполнение медицинских услуг врачебным и средним медицинским персоналом
511907	инвентарь мягкий списание	списание мягкого инвентаря
511907	инвентарь мягкий порядок списание	порядок списания мягкого инвентаря
511907	инвентарь мягкий норма списание	нормы списания мягкого инвентаря
512155	2023 аккредитация обучение периодический сколько час	сколько часов обучение периодическая аккредитация 2023
512155	2023 балл год количество нмо	количество баллов нмо в 2023 году
512162	аккредитация месяц подавать сколько	за сколько месяцев нужно подать на аккредитацию
512162	аккредитация документ подача срок	Сроки подачи документов на аккредитацию
512376	2023 контракт оплата срок	сроки оплаты по контрактам в 2023
512376	202 2023 контракт оплата срок	сроки оплаты по контрактам в 202-2023
512376	2023 год контракт оплата с срок	сроки оплаты по контрактам с 2023 года
512505	39 88 форма	форма 39/у-88
512505	39 88	39/у-88
513022	взрослый диспансерный наблюдение организация поликлиника приказ работа	приказ по поликлинике по организации работы по диспансерному наблюдению взрослых
513031	62 когда сдавать форма	когда сдавать форму 62
513031	62 инструкция форма	форма 62 инструкция
513031	62 отчетность форма	62 форма отчетности
513799	налог прибыль расчет	налог на прибыль расчет
513799	налог прибыль рассчитать	Как рассчитать налог на прибыль
513801	база доход исключать какой налоговый	Какие доходы исключают из налоговой базы
513802	налог прибыль убыток	налог на прибыль убытки
513803	база налог прибыль	база для налога на прибыль
513804	20 авансовый и налог платеж прибыль	Авансовые платежи и налоги на прибыль 20%
513804	авансовый бюджетный налог переплата платеж прибыль проводка учет	налог на прибыль переплата по авансовым платежам проводки бюджетный учет
513805	база налоговый	налоговая база
513806	налог отчет период прибыль	Периоды отчетов по налогу на прибыль
511790	бюджетный казенный отличие учреждение	отличие казенного учреждения от бюджетного
511790	бюджетный и казенный медучреждение	казенное и бюджетное медучреждения
512389	2023 доля зп	2023 доля зп
512389	2023 год зарплата месяц первый половина сколько	сколько % зарплата за первую половину месяца в 2023 году
512389	2023 выплата год заработный плата	выплата заработной платы в 2023 году
512389	2023 аванс выплачивать год	как правильно выплачивать аванс в 2023 году
512409	приказ пример тарификация	приказ на тарификацию пример
512409	комиссия приказ создание тарификационный	приказ о создании тарификационной комиссии
513315	вычет	вычеты
513315	вычет налоговый	налоговый вычет
512374	багаж выплата и компенсация правило провоз проезд	правила выплаты компенсации проезда и провоза багажа
512374	место оплата отдых проезд	оплата проезда к месту отдыха
512374	отпуск проезд	проезд в отпуск
512374	и место обратно омс оплачивать отдых проезд расход стоимость	можно ли оплатить по омс расходы стоимости проезда к месту отдыха и обратно
512667	2 какой кс применять пример форма	какую форму КС-2 нужно применять пример
512667	2 заполнять кс форма	как заполнить форму КС-2
512667	2 кс образец форма	Образец формы КС-2
513153	изменяться портфолио	что изменилось в портфолио
513153	1 2023 год изменяться портфолио январь	что изменилось в портфолио 1 января 2023 года
513153	1 2023 год изменяться портфолио с январь	что изменилось в портфолио с 1 января 2023 года
513154	аккредитация процедура	процедура аккредитации
513154	2023 аккредитация гайд изменение медработник руководитель	аккредитация медработников – 2023. гайд по изменениям для руководителя
513154	аккредитация врач главный	вопросы на аккредитации главного врача
513154	аккредитация изменение какой	какие изменения в аккредитации
513154	2023 аккредитация изменение	аккредитация 2023 изменения
512019	инвентарь причина списание	причины списания инвентаря
512019	инвентарь мягкий причина списание	причины списания мягкого инвентаря
512020	инвентарь маркировать мягкий	как маркировать мягкий инвентарь
512020	инвентарь маркировка мягкий	маркировка мягкого инвентаря
512020	знак инвентарь мягкий нанесение опознавательный	нанесение опознавательных знаков на мягкий инвентарь
512021	инвентарь мягкий нпа	мягкий инвентарь нпа
512021	инвентарь мягкий	что такое мягкий инвентарь
512021	бахила инвентарь мягкий это	бахилы это мягкий инвентарь
512021	входить инвентарь мягкий понятие	что входит в понятие мягкий инвентарь
512022	выдача журнал инвентарь мягкий отделение	журнал выдачи мягкого инвентаря в отделения
514252	имущество капитальный налог ремонт	налог на имущество при капитальном ремонте
514252	имущество налог	налог на имущество
514256	имущество налог освобождение	освобождение от налога на имущество
514256	имущество льгота налог	налог на имущество льготы
515071	кбк уплата штраф	кбк уплата штрафов
515071	2023 год кбк налог с	кбк по налогам с 2023 год
515071	кбк налог	кбк налоги
515071	енп кбк лицо юридический	кбк по енп для юридических лиц
515071	бюджетный классификация код российский федерация	код бюджетной классификации российской федерации
513846	документ ифнс невозможность представлять уведомление	Уведомление в ИФНС о невозможности представить документы
513857	и какой квр косг налог прибыль пфхд расход учитывать	по каким квр и косгу учесть расходы на налог на прибыль в пфхд
513857	и косг налог ндс прибыль	ндс и налог на прибыль косгу
419398	132 косг родовой сертификат	косгу 132 родовые сертификаты
419398	косг родовой сертификат	косгу родовые сертификаты
515451	наставничество омс оплата средство счет	оплата за наставничество за счет средств омс
515451	наставничество омс программа	программа омс наставничество
515455	наставничество образец положение	образец положения о наставничестве
515455	выплата надбавка наставничество положение стимулировать	положение о выплате стимулирующей надбавки за наставничество
515455	наставничество приказ	наставничество приказ
515625	вк план председатель работа	план работы председателя вк
515625	вк заседать подкомиссия часто	как часто заседают подкомиссии по вк
513035	бланк ответственный отчетность приказ строгий	приказ об ответственных за бланки строгой отчетности
513035	бланк ведение выдача и лицо назначение ответственный приказ рецептурный учет	приказ о назначении ответственного лица за ведение учета и выдачу рецептурных бланков
513035	бланк ответственный приказ	приказ об ответственных за бланки
516397	идс фио	ФИО в ИДС
516397	и идс имя отчество полностью	имя и отчество в ИДС полностью
515240	земельный налог срок уплата	Сроки уплаты земельного налога
515240	земельный налог срок	земельный налог сроки
514979	зарплата новый отчисление регион россия	отчисления из зарплаты в новых регионах россии
514979	единый налоговый тариф	единый налоговый тариф
514979	енп это	енп что это
514979	енс налог платить помощь с	как платить налоги с помощью енс.
514993	2024 г ндфл	ндфл в 2024 г
514993	изменение ндфл	изменения ндфл
514993	01 2024 ндфл с удержание январь	удержание ндфл с 01 января 2024
514340	доплата нагрузка увеличивать	доплата за увеличенную нагрузку
514340	объем подтверждать работа увеличение	увеличение объема работ как подтвердить.
514340	объем работа увеличение	увеличение объема работ
514341	ведение военнообязанный должностной инспектор инструкция	должностная инструкция инспектор по ведению военнообязанных
514341	ведение воинский инспектор учет	инспектор по ведению воинского учета
514342	донор дотация какой кровь сумма	какие суммы за дотацию крови донорам
514342	выплата донор	выплаты донорам
514342	донор кровь нация оплачивать	как оплачивать до нацию крови донорам
515266	земельный налог налоговый период	Налоговый период по земельному налогу
515281	доска косг мемориальный	косгу мемориальная доска
515853	2015 707 8 мз октябрь приказ рф	приказ мз рф № 707 от 8 октября 2015
515853	врач стоматолог терапевт требование	требования врач стоматолог терапевт
515820	заполнять налоговый уведомление	как заполнить уведомление в налоговую
515820	енп составлять уведомление	как составить уведомление на енп
514280	имущество налог оплата	оплата налога на имущество
514280	2022 год имущество кбк налог организация	кбк налога на имущество организаций в 2022 году
516291	звено оплата первичный работник	оплата работников первичного звена
516291	врач выплата получать помощник социальный эпидемиолог	может ли получать социальные выплаты помощник врача эпидемиолога
516291	2568 кто новый полагать постановление соцвыплата	кому положены новые соцвыплаты по постановлению 2568
515028	ндфл расчет	расчет ндфл
515028	ндфл рассчитать	как рассчитать ндфл
515053	аванс выплата вычет ндфл с стандартный	стандартные вычеты по выплате НДФЛ с аванса
515053	аванс выплата вычет ндфл с	вычеты по выплате НДФЛ с аванса
515054	ндфл решение с суд сумма удержание	удержание ндфл с суммы по решению суда
515054	ндфл удержание	удержание ндфл
515054	01 01 2023 ндфл с удержание	удержание ндфл с 01.01.2023
515054	25 выплата компенсационный ли ндфл удерживать	удерживать ли ндфл по компенсационным выплатам 25%
516222	доменный имя косг	доменное имя косгу
516222	доменный имя косг регистрация	регистрация доменного имени косгу
516223	косг разработка сайт	разработка сайта косгу
516223	исключительный косг право сайт	исключительные права на сайт косгу
516485	документ ответственный подписание	ответственные за подписание документов
516485	подпись	подпись
516493	идти после приказ приказ проект	после проекта приказа идет приказ
516493	его подписание подпись последовательность приказ руководитель	последовательность подписи приказ до его подписания руководителем
514310	налог омс платить средство счет транспортный	можно ли платить транспортный налог за счет средств ОМС
515457	доплата наставничество устанавливать	как установить доплату за наставничество
515457	наставничество оплата	оплата за наставничество
515457	надбавка наставничество	надбавка за наставничество
515457	выплата наставничество порядок установление	порядок установления выплат за наставничество
515459	наставничество программа	программа наставничество
515459	здравоохранение наставничество программа	программа наставничество в здравоохранении
515459	внедрение институт наставничество	внедрение института наставничества
515626	вк можно подкомиссия сколько	сколько подкомиссий можно по ВК
515626	врачебный необходимо подкомиссия сколько	Сколько врачебных подкомиссий необходимо
515626	вк лекарственный назначение подкомиссия препарат рациональный	подкомиссия вк по рациональному назначению лекарственных препаратов
516644	годовой отчетность сдавать	как сдать годовую отчетность
516644	какой омс отчет сдавать	какие отчеты сдавать по омс
516644	какой отчет сдаваться январь	какие отчеты сдаются в январе
516644	отчет	отчет
515828	12 2007 24 922 заработный плата работник справка среднемесячный	922 от 24.12.2007 справка о среднемесячной заработной плате работников
515828	922 зар плата постановление рассчитать руководитель среднемесячный	как правильно рассчитать среднемесячную зар.плату руководителя по постановлению 922
515767	050710 заполнение инструкция форма	инструкция по заполнению формы 050710
515767	0503710 заполнение инструкция форма	инструкция по заполнению формы 0503710
517368	водитель классность комиссия приказ создание установление	приказ о создании комиссии по установлению классности водителей
517368	аттестационный водитель квалификационный комиссия приказ создание	приказ о создании аттестационной-квалификационной комиссии водителей
517368	водитель классность комиссия	комиссия по классности водителей
517340	2023 налог новый	новые налоги 2023
517340	взимать взнос вид и налог россия сборы территория	виды налогов, сборов и взносов, взимаемых на территории россии
517743	2015 315 4 n г здравоохранение март медицина медициннский методика министерство московский область помощь приказ тариф утверждение формирование	приказ министерства здравоохранения московской области от 4 марта 2015 г. n 315 об утверждении методики формирования тарифов на медициннскую помощь (медицин
517743	2015 315 4 n г здравоохранение март министерство московский область приказ	приказ министерства здравоохранения московской области от 4 марта 2015 г. n 315
517743	315 минздрав московский область приказ	приказ минздрава московской области 315
516675	затрата материал нормативный основание ремонт строительный	основания на нормативные затраты на строительные материалы при ремонте
516675	материал норма расход строительный	нормы расхода на строительные материалы
516675	норма отделочный работа расход	норма расходов на отделочные работы
516675	затрата материал нормативный строительный	нормативные затраты на строительные материалы
517282	2022 4 имущество какой кв налог платить реквизит	на какие реквизиты платить налог на имущество за 4 кв 2022
517285	2023 налог травматизм	налог на травматизм в 2023
517625	енс налог платить помощь с	как платить налоги с помощью енс.
517625	енс	енс
517625	енс заполнять налоговый ндфл уведомление	как заполнить уведомление в налоговую ндфл на енс
517707	медорганизация новый омс правило работать экономист	как экономисту медорганизации работать по новым правилам омс
517707	новое омс	новое в омс
518140	главный медсестра система	система главная медсестра
518140	система элпа	система ЭЛПУ
518140	вип консилиум система смерть	система консилиум вип смерти
526459	822н	822н
518224	доход немедицинский платный распределение услуга	распределение доходов от немедицинских платных услуг
518224	немедицинский платный распределять услуга	платные немедицинские услуги как распределить
518241	материал покупка поставлять резерв	как поставить на резерв покупку материалов
518241	материал относить резерв	как отнести материалы на резерв
518241	материал резерв	резерв материалы
518248	арендатор рассчитать услуга эксплуатационный	как рассчитать эксплуатационные услуги для арендатора
518248	услуга эксплуатационный	эксплуатационные услуги
518248	входить расчет услуга эксплуатационный	что входит в эксплуатационные услуги при расчете
518292	5 бух журнал операция учет	журнал операций 5 бух учет
518292	5 без журнал операция учет	журнал операций 5 без учет
518292	5 журнал операция	журнал операций 5
517755	05 2016 31 893	№ 893 от 31.05.2016
517755	05 2016 31 893 мз приказ ро	приказ мз ро № 893 от 31.05.2016
517757	06 10 2021 846 здравоохранение министерство область приказ рязанский	приказ министерства здравоохранения рязанской области № 846 от 10.06.2021
517757	06 10 2021 846 минздрав область приказ рязанский	приказ минздрава рязанской области № 846 от 10.06.2021
517760	556 здравоохранение министерство область приказ рязанский	министерство здравоохранение рязанской области приказ № 556
517760	556 минздрав обл приказ рязанский	приказ минздрава рязанская обл 556
517763	05 2018 24 758 мз мо приказ	приказ мз мо 758 от 24.05.2018
517763	758 минздрав московский область приказ	приказ минздрава московской области 758
517765	2017 27 5307 n взрослый г здравоохранение край краснодарский медико министерство население неотложный ноябрь организация первичный помощь приказ санитарный совершенствование форма	приказ министерства здравоохранения краснодарского края от 27 ноября 2017 г. n 5307 о совершенствовании организации первичной медико-санитарной помощи взрослому населению в неотложной форме
517765	5307 край краснодарский минздрав приказ	приказ минздрава краснодарского края 5307
517766	01 16 20 2022 здравоохранение министерство область приказ тверской	приказ министерства здравоохранения тверской области № 16 от 20.01.2022
517766	01 16 20 2022 здравоохранение министерство область постановление тверской	постановление министерства здравоохранения тверской области № 16 от 20.01.2022
